n_ID	n_NPC_TALK1	n_PLAYER_ANSWER1_1	n_QUEST_FLAG1_1	n_PLAYER_ANSWER1_2	n_QUEST_FLAG1_2	n_PLAYER_ANSWER1_3	n_QUEST_FLAG1_3	n_PLAYER_ANSWER1_4	n_QUEST_FLAG1_4	n_NPC_TALK2	n_PLAYER_ANSWER2_1	n_QUEST_FLAG2_1	n_PLAYER_ANSWER2_2	n_QUEST_FLAG2_2	n_PLAYER_ANSWER2_3	n_QUEST_FLAG2_3	n_PLAYER_ANSWER2_4	n_QUEST_FLAG2_4	n_NPC_TALK3	n_PLAYER_ANSWER3_1	n_QUEST_FLAG3_1	n_PLAYER_ANSWER3_2	n_QUEST_FLAG3_2	n_PLAYER_ANSWER3_3	n_QUEST_FLAG3_3	n_PLAYER_ANSWER3_4	n_QUEST_FLAG3_4	n_NPC_TALK4	n_PLAYER_ANSWER4_1	n_QUEST_FLAG4_1	n_PLAYER_ANSWER4_2	n_QUEST_FLAG4_2	n_PLAYER_ANSWER4_3	n_QUEST_FLAG4_3	n_PLAYER_ANSWER4_4	n_QUEST_FLAG4_4	n_NPC_TALK5	n_PLAYER_ANSWER5_1	n_QUEST_FLAG5_1	n_PLAYER_ANSWER5_2	n_QUEST_FLAG5_2	n_PLAYER_ANSWER5_3	n_QUEST_FLAG5_3	n_PLAYER_ANSWER5_4	n_QUEST_FLAG5_4	n_NPC_ACCEPTED	n_PLAYER_ACCEPTED	n_NPC_COMPLETEL1	n_PLAYER_COMPLETEL1	n_NPC_COMPLETEL2	n_PLAYER_COMPLETEL2	n_NPC_COMPLETEL3	n_PLAYER_COMPLETEL3	n_NPC_BONUS	n_BONUS_QUEST_FLAG	s_ROLE_TALK	s_ROLE_ACCEPTED	s_ROLE_COMPLETE	s_ROLE_BONUS
609	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
610	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2				
611	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2				
612	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
613	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
614	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
615	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2				
616	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
617	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2		1;ANGELINA_0	1;ANGELINA_3\n\n	ANGELINA_2
618	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;ANGELINA_2\n2;ANGELINA_2\n\n\n			
619	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2				
620	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	0	7	1	0	0	0	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	12	13	0	0	0	0	14	2	1;ANGELINA_2\n2;ANGELINA_2\n3;ANGELINA_0\n4;ANGELINA_1\n			
621	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;ANGELINA_1\n2;ANGELINA_1\n\n\n		1;SAILIAN_1\n\n	SAILIAN_0
622	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;SAILIAN_0\n2;SAILIAN_3\n\n\n	1;SHADOW_0	1;SHADOW_0\n\n	SHADOW_1
623	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
624	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	7	0	0	0	0	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	12	13	0	0	0	0	14	2	1;SHADOW_0\n2;SHADOW_0\n3;SHADOW_0\n4;SHADOW_0\n	1;SHADOW_0	1;SHADOW_3\n\n	SHADOW_0
625	1	2	0	0	0	0	0	0	0	3	4	0	5	0	6	1	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	0	0	0	0	13	2	1;SAILIAN_3\n2;SAILIAN_0\n3;SAILIAN_0\n\n		1;SAILIAN_0\n\n	SAILIAN_0
626	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2	1;SAILIAN_1\n\n\n\n	1;SHADOW_0	1;SHADOW_0\n\n	SHADOW_0
627	1	2	0	0	0	0	0	0	0	3	4	0	5	0	6	1	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	0	0	0	0	13	2	1;SHADOW_0\n2;SHADOW_0\n3;SHADOW_0\n\n		1;SHADOW_3\n\n	SHADOW_0
628	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;SAILIAN_0\n2;SAILIAN_0\n\n\n	1;SAILIAN_0	1;SAILIAN_0\n\n	SAILIAN_0
629	1	2	0	0	0	0	0	0	0	3	4	1	5	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2	1;ANGELINA_0\n2;ANGELINA_0\n\n\n		1;ANGELINA_2\n\n	ANGELINA_3
630	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;ANGELINA_0\n2;ANGELINA_0\n\n\n		1;ROSE_PRINCESS_3\n\n	ROSE_PRINCESS_2
631	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2			1;PLATO_0\n\n	PLATO_0
632	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
633	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2	1;PLATO_1\n\n\n\n	1;ODYSSEY_0	1;ODYSSEY_1\n\n	ODYSSEY_0
634	1	2	0	0	0	0	0	0	0	3	4	1	5	0	6	0	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	13	14	0	0	15	2				
635	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
636	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
637	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	9	10	0	0	11	2				
638	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
639	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2		1;PLATO_1	1;PLATO_1\n\n	PLATO_0
640	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;PLATO_3\n2;PLATO_1\n\n\n	1;PLATO_0	1;PLATO_0\n\n	PLATO_3
641	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2	1;PLATO_0\n\n\n\n	1;PLATO_0	1;PLATO_0\n\n	PLATO_1
642	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
643	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
644	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2			1;PLATO_1\n\n	PLATO_0
645	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;PLATO_0\n2;PLATO_0\n\n\n	1;PLATO_0	1;PLATO_0\n\n	PLATO_0
646	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;PLATO_0\n2;PLATO_0\n\n\n	1;PLATO_0	1;PLATO_0\n\n	PLATO_1
647	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;PLATO_1\n2;PLATO_0\n\n\n	1;DRAKE_0	1;DRAKE_0\n\n	DRAKE_0
648	1	2	0	0	0	0	0	0	0	3	4	0	5	0	6	1	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	0	0	0	0	13	2	1;DRAKE_3\n2;DRAKE_0\n3;DRAKE_1\n\n		1;DRAKE_0\n\n	DRAKE_0
649	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2	1;DRAKE_1\n\n\n\n	1;DRAKE_0	1;DRAKE_0\n\n	DRAKE_0
650	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	9	10	0	0	11	2	1;DRAKE_1\n2;DRAKE_0\n\n\n			
651	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
652	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2			1;DRAKE_1\n\n	DRAKE_1
653	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;DRAKE_2\n2;DRAKE_0\n\n\n	1;DRAKE_0	1;DRAKE_0\n\n	DRAKE_2
654	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;DRAKE_0\n2;DRAKE_0\n\n\n			
655	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
656	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
657	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
658	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
659	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
660	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
661	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2			1;DRAKE_3\n\n	DRAKE_0
662	1	2	0	3	0	4	1	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2	1;DRAKE_0\n2;DRAKE_0\n\n\n		1;DRAKE_3\n\n	DRAKE_0
663	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2	1;DRAKE_0\n2;DRAKE_2\n3;DRAKE_0\n\n			
664	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
665	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;COLUMBUS_0\n2;COLUMBUS_3\n\n\n	1;PLATO_0	1;PLATO_0\n\n	PLATO_0
666	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2	1;PLATO_1\n2;PLATO_1\n3;PLATO_0\n\n	1;COLUMBUS_0	1;COLUMBUS_3\n\n	COLUMBUS_3
667	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
668	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;DRAKE_3\n2;DRAKE_1\n\n\n	1;DRAKE_1	1;DRAKE_0\n\n	DRAKE_0
669	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;ODYSSEY_0\n2;ODYSSEY_0\n\n\n	1;ODYSSEY_0	1;ODYSSEY_0\n\n	ODYSSEY_0
670	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;ODYSSEY_3\n2;ODYSSEY_0\n\n\n	1;ODYSSEY_0	1;ODYSSEY_0\n\n	ODYSSEY_0
671	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;ODYSSEY_0\n2;ODYSSEY_0\n\n\n	1;DRAKE_0	1;DRAKE_0\n\n	DRAKE_2
672	1	2	0	0	0	0	0	0	0	3	4	0	5	0	6	1	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	0	0	0	0	13	2	1;DRAKE_2\n2;DRAKE_0\n3;DRAKE_1\n\n		1;DRAKE_3\n\n	DRAKE_3
673	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;DRAKE_0\n2;DRAKE_0\n\n\n	1;PLATO_0	1;PLATO_0\n\n	PLATO_1
674	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;PLATO_1\n2;PLATO_0\n\n\n			
675	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2		1;PLATO_1	1;PLATO_0\n\n	PLATO_3
676	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;PLATO_1\n2;PLATO_0\n\n\n	1;PLATO_0	1;PLATO_0\n\n	PLATO_0
677	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2	1;PLATO_1\n2;PLATO_0\n3;PLATO_0\n\n		1;DRAKE_2\n\n	DRAKE_1
678	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2	1;DRAKE_0\n2;DRAKE_0\n3;DRAKE_3\n\n	1;DRAKE_0	1;DRAKE_3\n\n	DRAKE_0
679	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;DRAKE_0\n2;DRAKE_0\n\n\n	1;DRAKE_0	1;DRAKE_3\n\n	DRAKE_1
680	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
681	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
682	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
683	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2	1;DRAKE_0\n2;DRAKE_0\n3;DRAKE_0\n\n		1;ODYSSEY_1\n\n	ODYSSEY_0
684	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;ODYSSEY_0\n2;ODYSSEY_0\n\n\n	1;PLATO_0	1;PLATO_0\n\n	PLATO_3
685	1	2	0	3	0	4	1	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2	1;PLATO_0\n2;PLATO_1\n\n\n		1;PLATO_3\n\n	PLATO_0
686	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;PLATO_0\n2;PLATO_0\n\n\n	1;PLATO_0	1;PLATO_1\n\n	PLATO_3
687	1	2	1	3	0	4	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	11	12	0	0	13	2	1;ODYSSEY_2\n2;ODYSSEY_1\n\n\n		1;ODYSSEY_0\n2;ODYSSEY_2\n	ODYSSEY_3
688	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;ODYSSEY_2\n2;ODYSSEY_0\n\n\n	1;ODYSSEY_0	1;ODYSSEY_0\n\n	ODYSSEY_3
689	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;DRAKE_1\n2;DRAKE_1\n\n\n	1;DRAKE_0	1;DRAKE_0\n\n	DRAKE_0
690	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2				
691	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
692	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
693	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1;ODYSSEY_0\n\n\n\n			
694	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	6	7	0	0	0	0	8	2	1;ODYSSEY_0\n\n\n\n	1;ODYSSEY_1	1;ODYSSEY_3\n\n	ODYSSEY_3
695	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	6	7	0	0	0	0	8	2	1;PLATO_0\n\n\n\n	1;PLATO_1	1;PLATO_3\n\n	PLATO_3
696	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;ODYSSEY_0\n2;ODYSSEY_0\n\n\n		1;ODYSSEY_2\n\n	ODYSSEY_1
697	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2	1;PLATO_3\n2;PLATO_0\n\n\n		1;PLATO_0\n\n	PLATO_0
698	1	2	0	0	0	0	0	0	0	3	4	0	5	1	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
699	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
