n_ID	s_NAME	s_COMMON	s_EQUIPED	s_USED
5212	Hermes Ring	แหวนที่ได้มาจากพลังของ Hermes เมื่อสวมใส่กับเครื่องสวมใส่ดังกล่าว จะได้รับพรของ Hermes：\n\nHermes Necklace\nHermes Ring\nHermes Talisman\nHermes Wristband		
5213	Hermes Ring	แหวนที่ได้มาจากพลังของ Hermes เมื่อสวมใส่กับเครื่องสวมใส่ดังกล่าว จะได้รับพรของ Hermes：\n\nHermes Necklace\nHermes Ring\nHermes Talisman\nHermes Wristband		
5214	Hermes Ring	แหวนที่ได้มาจากพลังของ Hermes เมื่อสวมใส่กับเครื่องสวมใส่ดังกล่าว จะได้รับพรของ Hermes：\n\nHermes Necklace\nHermes Ring\nHermes Talisman\nHermes Wristband		
5215	Hermes Ring	แหวนที่ได้มาจากพลังของ Hermes เมื่อสวมใส่กับเครื่องสวมใส่ดังกล่าว จะได้รับพรของ Hermes：\n\nHermes Necklace\nHermes Ring\nHermes Talisman\nHermes Wristband		
5216	Forest Blue Ring	ได้มาจากการตีมอนสเตอร์พิเศษใน Guild Island (ไอเทมนี้ไม่สามารถทำการหลอมซ้ำได้)		
5217	Hippocampal Gold Ring	ได้มาจากการตีมอนสเตอร์พิเศษใน Guild Island (ไอเทมนี้ไม่สามารถทำการหลอมซ้ำได้)		
5218	Mechanical Moonstar Ring	ได้มาจากการตีมอนสเตอร์พิเศษใน Guild Island (ไอเทมนี้ไม่สามารถทำการหลอมซ้ำได้)		
5219	Volcano Totem Ring	ได้มาจากการตีมอนสเตอร์พิเศษใน Guild Island (ไอเทมนี้ไม่สามารถทำการหลอมซ้ำได้)		
5220	Moonstar Ring	ไม่ต้องกังวลเรื่องความมืด พระจันทร์และดาวจะนำทางท่าน		
5221	Totem Ring	อารยธรรมที่ไม่สามารถระบุได้ แต่สามารถดึงดูดความสนใจของผู้คนได้ แต่ละรายละเอียดดูออกเลยว่าใช้ความตั้งใจและแน่วแน่		
5222	Prosperity Ring	แหวนที่ Magellan ทำเองกับมือ เป็นสัญลักษณ์ความรุ่งเรืองของกลุ่ม		
5223	Honor Ring	แหวนที่ Magellan ชื่นชอบที่สุด เป็นสัญลักษณ์ความมีเกียรติของกลุ่ม		
5224	Carry On Ring	แหวนที่พ่อของ Magellan ให้ไว้ เต็มไปด้วยการรอคอยวันที่ลูกสาวกลับมา		
5225	Secret Sea Ring	หนึ่งในแหวนที่สะสมจากทะเลทั้งเจ็ดของ Odyssey แหวนนี้เป็นสัญลักษณ์เกียรติแห่งสงครามเมื่อ 20 ปีที่แล้ว		
5226	Deep Black Ring	หนึ่งในแหวนที่สะสมจากทะเลทั้งเจ็ดของ Odyssey แหวนนี้เป็นสัญลักษณ์เกียรติแห่งสงครามเมื่อ 20 ปีที่แล้ว		
5227	Beast Ring	หนึ่งในแหวนที่สะสมจากทะเลทั้งเจ็ดของ Odyssey แหวนนี้เป็นสัญลักษณ์เกียรติแห่งสงครามเมื่อ 20 ปีที่แล้ว		
5228	Anger Ring	หนึ่งในแหวนที่สะสมจากทะเลทั้งเจ็ดของ Odyssey แหวนนี้เป็นสัญลักษณ์เกียรติแห่งสงครามเมื่อ 20 ปีที่แล้ว		
5229	Boom Shell Ring	แหวนที่ Sea Phantom ออกค้นหาทั่วทุกสารทิศ แต่สถานที่ค้นพบไม่แน่ชัด ดูแล้วมีค่ามีราคา		
5230	Turbine Ring	แหวนที่ Sea Phantom ออกค้นหาทั่วทุกสารทิศ แต่สถานที่ค้นพบไม่แน่ชัด ดูแล้วมีค่ามีราคา		
5231	Layer Ring	แหวนที่ Sea Phantom ออกค้นหาทั่วทุกสารทิศ แต่สถานที่ค้นพบไม่แน่ชัด ดูแล้วมีค่ามีราคา		
5232	Spider Ring	แหวนที่Sea Phantomออกค้นหาทั่วทุกสารทิศ แต่สถานที่ค้นพบไม่แน่ชัด ดูแล้วมีค่ามีราคา		
5233	Volcano Ring	แหวนที่ใช้หินแมกม่าหล่อขึ้นมา เมื่อลูบดูจะหยาบและร้อน แต่เมื่อใส่จนชินแล้วท่านจะอึ้งถึงพลังความร้อนของมัน		
5234	Flame Kilin Ring	แหวนที่ใช้หินแมกม่าหล่อขึ้นมา เมื่อลูบดูจะหยาบและร้อน แต่เมื่อใส่จนชินแล้วท่านจะอึ้งถึงพลังความร้อนของมัน		
5235	Burst Lock Ring	แหวนที่ใช้หินแมกม่าหล่อขึ้นมา เมื่อลูบดูจะหยาบและร้อน แต่เมื่อใส่จนชินแล้วท่านจะอึ้งถึงพลังความร้อนของมัน		
5236	Spray Chain Ring	แหวนที่ใช้หินแมกม่าหล่อขึ้นมา เมื่อลูบดูจะหยาบและร้อน แต่เมื่อใส่จนชินแล้วท่านจะอึ้งถึงพลังความร้อนของมัน		
5237	Skyfire Ring	ของโบราญจากสมัยก่อน นำพลังจากทุกพื้นที่มารวมเป็นหนึ่งในแหวนนี้		
