n_ID	n_TYPE	n_SCENE	n_FOLLOW	s_LUASCRIPT	n_LEVEL_QUEST	n_LEVEL_EXP	n_NEXT	n_VARI_1	n_VARI_2	n_VARI_3	n_VARI_4	n_VARI_5	n_VARI_6	n_VARI_7	n_VARI_8	n_VARI_9	n_VARI_10	n_VARI_11	n_VARI_12	n_VARI_13	n_VARI_14	n_VARI_15	n_VARI_16	n_VARI_17	n_VARI_18	n_VARI_19	n_VARI_20	s_VARI_1	s_VARI_2	n_REWARD_ITEM1	n_REWARD_NUM1	n_REWARD_ITEM2	n_REWARD_NUM2	n_REWARD_ITEM3	n_REWARD_NUM3	n_REWARD_ITEM4	n_REWARD_NUM4	n_REWARD_ITEM5	n_REWARD_NUM5	n_REWARD_ITEM6	n_REWARD_NUM6	n_REWARD_CHOOSE1	n_REWARD_CHOOSENUM1	n_REWARD_CHOOSE2	n_REWARD_CHOOSENUM2	n_REWARD_CHOOSE3	n_REWARD_CHOOSENUM3	n_REWARD_CHOOSE4	n_REWARD_CHOOSENUM4	n_REWARD_CHOOSE5	n_REWARD_CHOOSENUM5	n_REWARD_CHOOSE6	n_REWARD_CHOOSENUM6	f_CASH	f_EXP	f_SP	n_GM_SWITCH	s_HK_VER	s_TC_VER	s_JP_VER	s_TH_VER
391	1	7	0	Q_GATHER1	81	81	392	390	2500161	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_HAPPY_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
392	1	7	0	Q_CON1	81	81	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_EMOTION_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
393	1	7	0	Q_KILL1	81	81	0	392	530	1	0	0	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
394	1	7	1	Q_SET1	81	82	0	393	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_FLEX_000	2405097	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
395	1	7	0	Q_SET6	81	82	0	393	394	2500162	25	0	0	0	0	0	0	0	0	0	0	0	368	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
396	1	7	0	Q_GATHER1	81	82	0	394	2500163	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_HAPPY_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
397	1	7	0	Q_SEND1	81	82	398	396	2500159	1	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	2401010	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
398	1	7	0	Q_GATHER1	81	82	0	397	2500164	25	0	0	0	0	0	0	0	0	0	0	0	369	370	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
399	1	7	0	Q_KILL2	81	83	400	398	385	15	388	15	0	0	0	0	0	0	0	363	371	0	0	0	0	0	0	_F_FLEX_000	_F_HAPPY_000	2401106	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
400	1	7	0	Q_CON1	81	83	0	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_HAPPY_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
401	1	7	0	Q_GATHER10	81	83	402	400	3173	2500166	1	2500165	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
402	1	7	0	Q_KILL1	81	83	403	401	532	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_EMOTION_015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
403	1	7	0	Q_GATHER1	81	83	404	402	2500167	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
404	1	7	0	Q_SEND1	81	84	405	403	2500168	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_EMOTION_015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
405	1	7	0	Q_GATHER1	81	84	406	404	2500155	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_HAPPY_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
406	1	7	1	Q_SET1	81	84	0	405	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_HAPPY_000	_F_EMOTION_015	2401206	3	2600005	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
407	1	7	0	Q_SET7	81	84	0	405	406	392	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
408	1	7	0	Q_KILL2	81	84	0	406	392	20	393	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_EMOTION_015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
409	1	7	0	Q_KILL1	81	85	410	408	394	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_EMOTION_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
410	1	7	0	Q_KILL1	81	85	411	409	534	5	0	0	0	0	0	0	0	0	0	0	0	0	382	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
411	1	7	0	Q_KILL1	81	85	0	410	395	25	0	0	0	0	0	0	0	0	0	371	383	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
412	1	7	0	Q_CON1	81	85	413	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
413	1	7	1	Q_SET2	81	86	856	412	414	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_HAPPY_000	_F_FLEX_000	2208991	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
414	1	7	0	Q_SET7	81	86	0	412	413	396	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
415	1	7	0	Q_SET15	81	86	0	412	413	2500169	25	2500170	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
416	25	0	0	Q_ENTER_INSTANCE1	85	86	0	856	420	2040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
417	1	7	0	Q_INSTANCE_KILL1	85	86	418	856	0	0	596	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	2600021	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
418	1	7	1	Q_SET1	85	86	420	417	419	0	0	0	0	0	0	0	0	0	0	0	595	0	0	0	0	0	0	_F_FLEX_000	_F_HAPPY_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
419	1	7	0	Q_SET4	85	86	0	417	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
420	1	7	0	Q_INSTANCE_CON	85	86	0	418	416	99	0	0	0	0	0	0	0	0	0	595	0	0	0	0	0	0	0	_F_HAPPY_000	_F_SAD_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
421	1	7	0	Q_CON1	85	86	454	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_TALK_000	2401106	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
422	2	7	0	Q_GATHER1	81	81	423	0	2500171	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_EMOTION_001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
423	2	7	0	Q_GATHER10	81	81	0	422	3174	2500173	1	2500172	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_EMOTION_001	2401010	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
424	2	7	0	Q_GATHER1	82	81	0	398	2500174	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
425	2	7	0	Q_GATHER2	82	81	426	424	2500175	15	2500176	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
426	2	7	0	Q_SEND5	82	81	0	425	2500212	1	2500213	1	2500214	1	2500178	3	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
427	2	7	0	Q_CON1	83	81	428	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_EMOTION_002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
428	2	7	0	Q_CON1	83	82	0	427	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	_F_EMOTION_000	_F_TALK_000	2405097	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
429	2	5	0	Q_MOVIE_KILL1	82	82	0	0	536	1	0	0	0	0	0	0	0	0	0	0	536	0	0	0	0	0	0	MYRINA_000.wmv	MYRINA_000.wmv	2600002	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
430	2	7	0	Q_MOVIE_CON1	82	82	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ROSE_000.wmv	ROSE_000.wmv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
431	2	7	0	Q_MOVIE_GATHER1	82	82	0	132	2500179	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MAGELLON_000.wmv	MAGELLON_000.wmv	2401106	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
432	2	7	0	Q_MOVIE_KILL3	82	82	0	355	385	10	386	10	388	10	0	0	0	0	0	0	0	0	0	0	0	0	0	56_000.wmv	56_000.wmv	2400705	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
433	2	7	0	Q_MOVIE_GATHER2	83	83	0	428	2500153	25	2500154	1	0	0	0	0	0	0	0	0	0	0	378	0	0	0	0	_F_EMOTION_002	_F_EMOTION_003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
434	2	7	0	Q_GATHER10	84	83	435	433	3175	2500181	1	2500180	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
435	2	7	0	Q_SEND1	84	83	0	434	2500182	1	0	0	0	0	0	0	0	0	0	378	0	0	0	0	0	0	0	_F_TALK_000	_F_EMOTION_007	2401010	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
436	2	7	1	Q_SEND2	83	83	437	0	2500187	1	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_EMOTION_004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
437	2	7	0	Q_GATHER1	83	84	0	436	2500156	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_EMOTION_004	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
438	2	7	0	Q_MOVIE_GATHER1	84	84	0	132	2500183	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MAGELLON_000.wmv	MAGELLON_000.wmv	2401206	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
439	40	0	0	Q_SET12	82	82	0	425	426	2500212	1	2500178	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_EMOTION_012	_F_EMOTION_012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
440	40	0	0	Q_SET12	82	82	0	425	426	2500213	1	2500178	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_EMOTION_012	_F_EMOTION_012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
441	40	0	0	Q_SET12	82	82	0	425	426	2500214	1	2500178	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_EMOTION_012	_F_EMOTION_012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
442	2	7	1	Q_MOVIE_SET2	86	85	0	0	443	444	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	JOSEPH_000.wmv	JOSEPH_000.wmv	2600020	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
443	2	7	0	Q_SET4	86	85	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_EMOTION_008	_F_EMOTION_006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
444	2	7	0	Q_SET6	86	85	0	0	442	2500184	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_EMOTION_008	_F_EMOTION_006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
445	2	7	0	Q_MOVIE_CON1	85	85	0	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ROSE_000.wmv	ROSE_000.wmv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
446	2	7	0	Q_MOVIE_KILL1	85	85	0	0	526	1	0	0	0	0	0	0	0	0	0	0	526	0	0	0	0	0	0	MYRINA_000.wmv	MYRINA_000.wmv	2600002	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
447	2	7	0	Q_KILL1	85	85	448	411	395	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
448	2	7	0	Q_GATHER1	86	85	0	447	2500157	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	2600095	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
449	2	7	0	Q_GATHER1	85	85	450	410	2500185	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
450	2	7	0	Q_KILL2	85	85	0	449	394	20	396	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
451	2	7	0	Q_KILL1	85	85	0	435	535	1	0	0	0	0	0	0	0	0	0	376	381	381	0	0	0	0	0	_F_EMOTION_012	_F_TALK_000	2208991	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
453	40	0	0	Q_SET8	85	85	0	435	451	30	83	0	0	0	0	0	0	0	0	381	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
454	1	127	0	Q_CON1	85	86	456	421	0	0	0	0	0	0	0	0	0	0	0	0	8010	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
455	25	0	0	Q_ENTER_INSTANCE2	85	86	0	0	454	456	2042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_HAPPY_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
456	1	127	0	Q_INSTANCE_KILL1	85	86	0	454	455	8559	602	3	101	0	0	0	0	0	0	0	0	8010	8011	0	0	0	0	_F_HAPPY_000	_F_FLEX_000	2401206	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
457	1	305	0	Q_INSTANCE_KILL1	85	87	0	456	458	8560	604	3	102	0	0	0	0	0	0	0	0	8011	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	2405097	5	2401010	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
458	25	0	0	Q_ENTER_INSTANCE1	85	87	0	456	457	2043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
459	1	8	0	Q_MOVIE_CON1	85	87	0	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PLATO_000.wmv	PLATO_000.wmv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
460	1	8	0	Q_KILL1	85	87	0	459	270	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_EMOTION_004	_F_EMPOWER_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
461	1	8	0	Q_GATHER1	85	88	462	460	2500190	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_EMOTION_003	_F_EMOTION_001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
462	1	8	0	Q_KILL1	85	88	463	461	272	30	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	_F_EMOTION_001	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
463	1	8	0	Q_CON1	85	88	464	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_HAPPY_000	2401017	1	2600005	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
464	1	8	0	Q_KILL1	85	88	465	463	537	1	0	0	0	0	0	0	0	0	0	0	528	528	0	0	0	0	0	_F_TALK_000	_F_FLEX_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
465	1	8	0	Q_CON1	85	88	466	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_HAPPY_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
466	1	8	0	Q_CON1	85	88	467	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_F_FLEX_000	_F_EMOTION_000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
467	1	8	0	Q_GATHER1	85	89	468	466	2500191	30	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	_F_TALK_000	_F_TALK_000	2401010	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.5	1.0	0	1.01.0000	1.01.0000	1.01.0000	1.01.0000
