n_ID	n_CLINE_TYPE	n_CREATURE_TYPE	n_TACTIC_AI	n_LEADER_BK1	n_LEADER_BK2	n_LEADER_BK3	n_CREW1	n_CREW1_NUMBER	n_CREW2	n_CREW2_NUMBER	n_CREW3	n_CREW3_NUMBER	n_CREW4	n_CREW4_NUMBER	n_CREW5	n_CREW5_NUMBER	n_CREW6	n_CREW6_NUMBER
25383	521	4	1	2227	2227	2224	2227	1	2223	1	0	0	0	0	0	0	0	0
25400	522	1	1	2239	2239	0	2239	1	0	0	0	0	0	0	0	0	0	0
25401	522	2	1	2278	2278	2239	2239	1	0	0	0	0	0	0	0	0	0	0
25402	522	3	1	2231	2231	2234	2231	1	0	0	0	0	0	0	0	0	0	0
25403	522	4	1	2221	2221	2225	2200	1	0	0	0	0	0	0	0	0	0	0
25404	522	5	1	2221	2221	2224	2225	1	2224	1	0	0	0	0	0	0	0	0
25420	523	1	1	2217	2217	2220	2217	1	0	0	0	0	0	0	0	0	0	0
25421	523	2	1	2217	2239	0	2239	1	0	0	0	0	0	0	0	0	0	0
25422	523	3	1	2256	2256	2242	2217	1	0	0	0	0	0	0	0	0	0	0
25423	523	4	1	2217	2228	2259	2217	1	0	0	0	0	0	0	0	0	0	0
25424	523	5	1	2228	2228	2217	2228	1	2217	1	0	0	0	0	0	0	0	0
25440	524	1	1	2271	0	0	2866	1	0	0	0	0	0	0	0	0	0	0
25441	524	2	1	2866	0	0	2261	1	0	0	0	0	0	0	0	0	0	0
25442	524	3	1	2265	0	0	2261	1	0	0	0	0	0	0	0	0	0	0
25443	524	4	1	2282	0	0	2282	1	0	0	0	0	0	0	0	0	0	0
25444	524	5	1	2282	0	0	2265	1	2282	1	0	0	0	0	0	0	0	0
25460	525	1	1	2236	0	0	2236	1	0	0	0	0	0	0	0	0	0	0
25461	525	2	1	2222	0	0	2222	1	0	0	0	0	0	0	0	0	0	0
25462	525	3	1	2222	0	0	2244	1	0	0	0	0	0	0	0	0	0	0
25463	525	4	1	2251	0	0	2222	1	0	0	0	0	0	0	0	0	0	0
25464	525	5	1	2254	2248	0	2251	1	2244	1	0	0	0	0	0	0	0	0
25480	526	1	1	2223	2223	0	2223	1	0	0	0	0	0	0	0	0	0	0
25481	526	2	1	2227	2223	2223	2262	1	0	0	0	0	0	0	0	0	0	0
25482	526	3	1	2206	2206	2207	2206	1	0	0	0	0	0	0	0	0	0	0
25483	526	4	1	2237	2237	2227	2227	1	2262	1	0	0	0	0	0	0	0	0
25500	527	1	1	2305	2305	2306	2305	1	0	0	0	0	0	0	0	0	0	0
25501	527	2	1	2272	0	2273	2276	1	0	0	0	0	0	0	0	0	0	0
25502	527	3	1	0	2280	2280	2202	1	0	0	0	0	0	0	0	0	0	0
25503	527	4	1	2280	2280	2283	2283	1	0	0	0	0	0	0	0	0	0	0
25504	527	5	1	2286	2286	2286	2286	1	2283	1	0	0	0	0	0	0	0	0
25520	528	1	1	2304	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25521	528	2	1	2282	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25522	528	3	1	2288	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25523	528	4	1	2265	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25524	528	5	1	2312	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25540	529	1	1	2304	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25541	529	2	1	2288	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25542	529	3	1	2261	0	0	2261	1	0	0	0	0	0	0	0	0	0	0
25543	529	4	1	2275	0	0	2275	1	0	0	0	0	0	0	0	0	0	0
25560	530	1	1	2235	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25561	530	2	1	2290	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25562	530	3	1	2293	0	0	2290	1	0	0	0	0	0	0	0	0	0	0
25563	530	4	1	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25564	530	5	1	2253	0	0	2200	2	0	0	0	0	0	0	0	0	0	0
25580	531	1	1	2303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25581	531	2	1	2290	0	0	2290	1	0	0	0	0	0	0	0	0	0	0
25582	531	3	1	2293	0	0	2290	1	0	0	0	0	0	0	0	0	0	0
25583	531	4	1	2274	0	0	2200	2	0	0	0	0	0	0	0	0	0	0
25600	532	1	1	2276	2280	2280	0	0	0	0	0	0	0	0	0	0	0	0
25601	532	2	1	2276	2276	2277	2276	1	0	0	0	0	0	0	0	0	0	0
25602	532	3	1	2276	2276	2286	2283	1	0	0	0	0	0	0	0	0	0	0
25603	532	4	1	2283	2280	2280	2286	1	0	0	0	0	0	0	0	0	0	0
25604	532	5	1	2286	2278	2273	2286	1	2283	1	0	0	0	0	0	0	0	0
25620	533	1	1	2218	0	0	2218	1	0	0	0	0	0	0	0	0	0	0
25621	533	2	1	2282	0	0	2282	1	0	0	0	0	0	0	0	0	0	0
25622	533	3	1	2279	0	0	2218	1	0	0	0	0	0	0	0	0	0	0
25623	533	4	1	2282	0	0	2279	1	0	0	0	0	0	0	0	0	0	0
25624	533	5	1	2229	2285	0	0	0	2218	2	0	0	0	0	0	0	0	0
25640	534	1	1	2304	0	0	2304	1	0	0	0	0	0	0	0	0	0	0
25641	534	2	1	2236	0	0	2236	1	0	0	0	0	0	0	0	0	0	0
25642	534	3	1	2275	0	0	2201	1	0	0	0	0	0	0	0	0	0	0
25643	534	4	1	2244	0	0	2244	1	0	0	0	0	0	0	0	0	0	0
25644	534	5	1	2251	0	0	2244	1	2251	1	0	0	0	0	0	0	0	0
25660	535	1	1	2235	2235	0	2235	1	0	0	0	0	0	0	0	0	0	0
25661	535	2	1	2238	2235	2235	2231	1	0	0	0	0	0	0	0	0	0	0
25662	535	3	1	0	2235	2270	2231	1	0	0	0	0	0	0	0	0	0	0
25663	535	4	1	2270	2303	2308	2303	1	0	0	0	0	0	0	0	0	0	0
25664	535	5	1	2303	2303	2308	2308	1	2270	1	0	0	0	0	0	0	0	0
25680	536	1	1	2270	2270	0	2270	1	0	0	0	0	0	0	0	0	0	0
25681	536	2	1	0	2270	2235	2235	1	0	0	0	0	0	0	0	0	0	0
25682	536	3	1	2243	2243	2247	2243	1	0	0	0	0	0	0	0	0	0	0
25683	536	4	1	2235	2270	2243	2247	1	2270	1	0	0	0	0	0	0	0	0
25700	537	1	1	2407	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25701	537	2	1	2407	2407	2428	2428	1	0	0	0	0	0	0	0	0	0	0
25702	537	3	1	2421	2407	2428	2407	1	0	0	0	0	0	0	0	0	0	0
25703	537	4	1	2428	2428	2407	2421	1	0	0	0	0	0	0	0	0	0	0
25704	537	5	1	2407	2428	2421	2424	1	2407	1	0	0	0	0	0	0	0	0
25720	538	1	1	2428	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25721	538	2	1	2428	0	0	2436	1	0	0	0	0	0	0	0	0	0	0
25722	538	3	1	2444	0	0	2436	1	0	0	0	0	0	0	0	0	0	0
25723	538	4	1	2444	0	0	2428	1	0	0	0	0	0	0	0	0	0	0
25724	538	5	1	2439	2447	2431	2444	1	2436	1	2428	1	0	0	0	0	0	0
25740	539	1	1	2428	0	0	2428	1	0	0	0	0	0	0	0	0	0	0
25741	539	2	1	2428	2428	2431	2436	1	0	0	0	0	0	0	0	0	0	0
25742	539	3	1	2436	2436	2439	2444	1	0	0	0	0	0	0	0	0	0	0
25743	539	4	1	2444	0	0	2480	1	0	0	0	0	0	0	0	0	0	0
25760	540	1	1	2497	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25761	540	2	1	2497	0	0	2512	1	0	0	0	0	0	0	0	0	0	0
25762	540	3	1	2500	0	0	2497	1	0	0	0	0	0	0	0	0	0	0
25763	540	4	1	2500	0	0	2500	1	0	0	0	0	0	0	0	0	0	0
25764	540	5	1	2509	0	0	2500	2	0	0	0	0	0	0	0	0	0	0
25780	541	1	1	2401	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25781	541	2	1	2401	0	0	2433	1	0	0	0	0	0	0	0	0	0	0
25782	541	3	1	2506	0	0	2401	1	0	0	0	0	0	0	0	0	0	0
25783	541	4	1	2433	2435	0	2506	1	2433	1	0	0	0	0	0	0	0	0
25784	541	5	1	2500	0	0	2506	1	2433	1	0	0	0	0	0	0	0	0
25800	542	1	1	2416	2416	2420	2416	1	0	0	0	0	0	0	0	0	0	0
25801	542	2	1	2434	2434	2435	2416	1	0	0	0	0	0	0	0	0	0	0
25802	542	3	1	2513	0	0	2434	1	0	0	0	0	0	0	0	0	0	0
25803	542	4	1	2402	0	0	2513	1	0	0	0	0	0	0	0	0	0	0
25820	543	1	1	2407	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25821	543	2	1	2463	0	0	2407	1	0	0	0	0	0	0	0	0	0	0
25822	543	3	1	2474	0	0	2463	1	0	0	0	0	0	0	0	0	0	0
25823	543	4	1	2474	0	0	2407	1	0	0	0	0	0	0	0	0	0	0
25824	543	5	1	2407	0	0	2477	1	2474	1	0	0	0	0	0	0	0	0
25840	544	1	1	2407	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25841	544	2	1	2463	0	0	2407	1	0	0	0	0	0	0	0	0	0	0
25842	544	3	1	2474	2486	2463	2407	1	0	0	0	0	0	0	0	0	0	0
25843	544	4	1	2407	0	0	2484	1	0	0	0	0	0	0	0	0	0	0
25844	544	5	1	2410	0	0	2463	2	0	0	0	0	0	0	0	0	0	0
25860	545	1	1	2480	0	0	2444	1	0	0	0	0	0	0	0	0	0	0
25861	545	2	1	2480	2444	0	2480	1	0	0	0	0	0	0	0	0	0	0
25862	545	3	1	2440	2447	2444	2444	1	0	0	0	0	0	0	0	0	0	0
25863	545	4	1	2440	2440	2443	2440	1	0	0	0	0	0	0	0	0	0	0
25880	546	1	1	2401	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25881	546	2	1	2401	2401	2415	2458	1	0	0	0	0	0	0	0	0	0	0
25882	546	3	1	2458	2458	2401	2415	1	0	0	0	0	0	0	0	0	0	0
25883	546	4	1	2458	2497	2497	2415	1	0	0	0	0	0	0	0	0	0	0
25884	546	5	1	2461	2509	2461	2506	1	2458	1	0	0	0	0	0	0	0	0
25900	547	1	1	2401	2458	2458	2401	1	0	0	0	0	0	0	0	0	0	0
25901	547	2	1	2415	2500	2401	2458	1	0	0	0	0	0	0	0	0	0	0
25902	547	3	1	2500	2401	2458	2500	1	0	0	0	0	0	0	0	0	0	0
25903	547	4	1	2509	0	0	2506	1	2415	1	0	0	0	0	0	0	0	0
25920	548	1	1	2416	2434	2435	2416	1	0	0	0	0	0	0	0	0	0	0
25921	548	2	1	2416	2494	2420	2416	1	0	0	0	0	0	0	0	0	0	0
25922	548	3	1	2513	2494	2513	2494	1	0	0	0	0	0	0	0	0	0	0
25923	548	4	1	2416	2434	2514	2513	1	0	0	0	0	0	0	0	0	0	0
25940	549	1	1	2408	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25941	549	2	1	2464	0	0	2408	1	0	0	0	0	0	0	0	0	0	0
25942	549	3	1	2408	0	0	2475	1	0	0	0	0	0	0	0	0	0	0
25943	549	4	1	2464	0	0	2475	1	0	0	0	0	0	0	0	0	0	0
25944	549	5	1	2408	2408	2413	2411	1	2475	1	2464	1	0	0	0	0	0	0
25960	550	1	1	2422	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25961	550	2	1	2422	0	0	2481	1	0	0	0	0	0	0	0	0	0	0
25962	550	3	1	2464	0	0	2481	1	0	0	0	0	0	0	0	0	0	0
25963	550	4	1	2422	0	0	2464	1	0	0	0	0	0	0	0	0	0	0
25964	550	5	1	2427	0	0	2425	1	2464	1	2481	1	0	0	0	0	0	0
25980	551	1	1	2409	0	0	2482	1	0	0	0	0	0	0	0	0	0	0
25981	551	2	1	2482	2482	0	2409	1	0	0	0	0	0	0	0	0	0	0
25982	551	3	1	2482	2482	2515	2482	1	0	0	0	0	0	0	0	0	0	0
25983	551	4	1	2482	0	0	2409	1	0	0	0	0	0	0	0	0	0	0
26000	552	1	1	2511	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26001	552	2	1	2511	0	0	2492	1	0	0	0	0	0	0	0	0	0	0
26002	552	3	1	2511	2511	2514	2492	1	2451	1	0	0	0	0	0	0	0	0
26003	552	4	1	2451	0	0	2511	1	0	0	0	0	0	0	0	0	0	0
26004	552	5	1	2454	0	0	2451	1	2511	1	0	0	0	0	0	0	0	0
26020	553	1	1	2414	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26021	553	2	1	2414	0	0	2448	1	0	0	0	0	0	0	0	0	0	0
26022	553	3	1	2448	2414	2414	2448	1	0	0	0	0	0	0	0	0	0	0
26023	553	4	1	2448	0	0	2432	1	0	0	0	0	0	0	0	0	0	0
26024	553	5	1	2414	2414	2420	2417	1	2448	2	0	0	0	0	0	0	0	0
26040	554	1	1	2400	0	0	2448	1	0	0	0	0	0	0	0	0	0	0
26041	554	2	1	2400	2400	2406	2448	1	0	0	0	0	0	0	0	0	0	0
26042	554	3	1	2492	2492	2495	2451	1	0	0	0	0	0	0	0	0	0	0
26043	554	4	1	2451	0	0	2400	1	0	0	0	0	0	0	0	0	0	0
26060	555	1	1	2481	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26061	555	2	1	2481	0	0	2484	1	0	0	0	0	0	0	0	0	0	0
26062	555	3	1	2487	0	0	2484	1	0	0	0	0	0	0	0	0	0	0
26063	555	4	1	2487	0	0	2481	1	0	0	0	0	0	0	0	0	0	0
26064	555	5	1	2490	0	0	2487	1	2481	2	0	0	0	0	0	0	0	0
26080	556	1	1	2484	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26081	556	2	1	2484	0	0	2441	1	0	0	0	0	0	0	0	0	0	0
26082	556	3	1	2441	2481	2441	2472	1	0	0	0	0	0	0	0	0	0	0
26083	556	4	1	2475	2475	2487	2472	1	0	0	0	0	0	0	0	0	0	0
26084	556	5	1	2478	0	0	2484	2	0	0	0	0	0	0	0	0	0	0
26100	557	1	1	2438	2485	2438	2482	1	0	0	0	0	0	0	0	0	0	0
26101	557	2	1	2485	2438	2485	2482	1	0	0	0	0	0	0	0	0	0	0
26102	557	3	1	2476	2482	2476	2485	1	0	0	0	0	0	0	0	0	0	0
26103	557	4	1	2476	2482	2476	2438	1	0	0	0	0	0	0	0	0	0	0
26120	558	1	1	2448	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26121	558	2	1	2448	0	0	2451	1	0	0	0	0	0	0	0	0	0	0
26122	558	3	1	2499	2499	2505	2451	1	0	0	0	0	0	0	0	0	0	0
26123	558	4	1	2414	0	0	2505	1	0	0	0	0	0	0	0	0	0	0
26124	558	5	1	2502	2508	0	2414	1	2451	1	0	0	0	0	0	0	0	0
26140	559	1	1	2400	2400	2451	0	0	0	0	0	0	0	0	0	0	0	0
26141	559	2	1	2432	2432	2451	2400	1	0	0	0	0	0	0	0	0	0	0
26142	559	3	1	2400	2400	2432	2451	1	0	0	0	0	0	0	0	0	0	0
26143	559	4	1	2451	2400	2432	2403	1	2451	1	0	0	0	0	0	0	0	0
26160	560	1	1	2400	2400	2406	2448	1	0	0	0	0	0	0	0	0	0	0
26161	560	2	1	2448	2448	2451	2400	1	0	0	0	0	0	0	0	0	0	0
26162	560	3	1	2432	2448	2451	2451	1	0	0	0	0	0	0	0	0	0	0
26163	560	4	1	2448	2451	2451	2432	1	0	0	0	0	0	0	0	0	0	0
26180	561	1	1	2619	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26181	561	2	1	2622	2619	2619	2619	1	0	0	0	0	0	0	0	0	0	0
26182	561	3	1	2612	2619	2619	2612	1	0	0	0	0	0	0	0	0	0	0
26183	561	4	1	2612	2612	2619	2619	1	2612	1	0	0	0	0	0	0	0	0
26184	561	5	1	2612	2619	2619	2615	1	2612	1	0	0	0	0	0	0	0	0
26200	562	1	1	2668	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26201	562	2	1	2668	0	0	2671	1	0	0	0	0	0	0	0	0	0	0
26202	562	3	1	2607	2607	2671	2668	1	0	0	0	0	0	0	0	0	0	0
26203	562	4	1	2607	0	0	2671	1	2668	1	0	0	0	0	0	0	0	0
26204	562	5	1	2610	0	0	2607	1	2671	1	0	0	0	0	0	0	0	0
26220	563	1	1	2667	2606	0	0	0	0	0	0	0	0	0	0	0	0	0
26221	563	2	1	2667	2667	2606	2606	1	0	0	0	0	0	0	0	0	0	0
26222	563	3	1	2606	2641	2641	2606	1	0	0	0	0	0	0	0	0	0	0
26223	563	4	1	2641	0	0	2667	2	0	0	0	0	0	0	0	0	0	0
26224	563	5	1	2641	2641	2606	2609	1	2667	1	0	0	0	0	0	0	0	0
26240	564	1	1	2668	2607	0	0	0	0	0	0	0	0	0	0	0	0	0
26241	564	2	1	2668	2668	2607	2607	1	0	0	0	0	0	0	0	0	0	0
26242	564	3	1	2607	2642	2642	2607	1	0	0	0	0	0	0	0	0	0	0
26243	564	4	1	2642	0	0	2668	2	0	0	0	0	0	0	0	0	0	0
26244	564	5	1	2642	2642	2607	2610	1	2668	1	0	0	0	0	0	0	0	0
26260	565	1	1	2689	0	0	2689	1	0	0	0	0	0	0	0	0	0	0
26261	565	2	1	2699	2699	2702	2689	1	0	0	0	0	0	0	0	0	0	0
26262	565	3	1	2670	2689	2689	2699	1	0	0	0	0	0	0	0	0	0	0
26263	565	4	1	2699	0	0	2670	1	0	0	0	0	0	0	0	0	0	0
26280	566	1	1	2690	2627	2627	2690	1	0	0	0	0	0	0	0	0	0	0
26281	566	2	1	2700	2627	2702	2690	1	0	0	0	0	0	0	0	0	0	0
26282	566	3	1	2627	2690	2690	2700	1	0	0	0	0	0	0	0	0	0	0
26283	566	4	1	2700	2627	0	2670	1	0	0	0	0	0	0	0	0	0	0
26300	567	1	1	2619	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26301	567	2	1	2619	2619	2622	2699	1	0	0	0	0	0	0	0	0	0	0
26302	567	3	1	2695	2699	2699	2619	1	0	0	0	0	0	0	0	0	0	0
26303	567	4	1	2619	2699	2699	2695	1	0	0	0	0	0	0	0	0	0	0
26304	567	5	1	2699	2699	2695	2619	2	2695	1	0	0	0	0	0	0	0	0
26305	567	6	1	2718	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26320	568	1	1	2700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26321	568	2	1	2700	2700	2698	2696	1	0	0	0	0	0	0	0	0	0	0
26322	568	3	1	2620	2620	2700	2696	1	0	0	0	0	0	0	0	0	0	0
26323	568	4	1	2700	2696	2696	2620	1	0	0	0	0	0	0	0	0	0	0
26324	568	5	1	2620	2700	2700	2675	1	2696	1	0	0	0	0	0	0	0	0
26340	569	1	1	2641	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26341	569	2	1	2641	2667	0	2656	1	0	0	0	0	0	0	0	0	0	0
26342	569	3	1	2641	2656	0	2667	1	0	0	0	0	0	0	0	0	0	0
26343	569	4	1	2667	2656	0	2641	1	0	0	0	0	0	0	0	0	0	0
26344	569	5	1	2667	2641	2641	2721	1	2656	1	0	0	0	0	0	0	0	0
26360	570	1	1	2627	2630	0	0	0	0	0	0	0	0	0	0	0	0	0
26361	570	2	1	2627	2630	2704	2624	1	0	0	0	0	0	0	0	0	0	0
26362	570	3	1	2630	2627	2704	2633	1	0	0	0	0	0	0	0	0	0	0
26363	570	4	1	2627	2630	2704	2704	1	0	0	0	0	0	0	0	0	0	0
26364	570	5	1	2627	2630	2624	2716	1	2624	1	0	0	0	0	0	0	0	0
26380	571	1	1	2600	2626	2626	2626	1	0	0	0	0	0	0	0	0	0	0
26381	571	2	1	2706	2626	2626	2600	1	0	0	0	0	0	0	0	0	0	0
26382	571	3	1	2706	2623	2623	2626	1	0	0	0	0	0	0	0	0	0	0
26383	571	4	1	2623	2623	2600	2706	1	0	0	0	0	0	0	0	0	0	0
26400	572	1	1	2636	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26401	572	2	1	2607	2636	0	2630	1	0	0	0	0	0	0	0	0	0	0
26402	572	3	1	2668	2630	0	2607	1	0	0	0	0	0	0	0	0	0	0
26403	572	4	1	2658	2658	2668	2607	1	0	0	0	0	0	0	0	0	0	0
26404	572	5	1	2658	0	0	2610	1	2607	1	0	0	0	0	0	0	0	0
26405	572	6	1	2719	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26420	573	1	1	2670	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26421	573	2	1	2670	2670	2673	2670	1	0	0	0	0	0	0	0	0	0	0
26422	573	3	1	2612	2612	2670	2670	1	0	0	0	0	0	0	0	0	0	0
26423	573	4	1	2612	2670	2670	2612	1	0	0	0	0	0	0	0	0	0	0
26424	573	5	1	2670	2612	2612	2615	1	2670	1	0	0	0	0	0	0	0	0
26440	574	1	1	2679	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26441	574	2	1	2679	2681	2679	2671	1	0	0	0	0	0	0	0	0	0	0
26442	574	3	1	2679	2690	2690	2671	1	0	0	0	0	0	0	0	0	0	0
26443	574	4	1	2671	2690	2690	2690	1	2679	1	0	0	0	0	0	0	0	0
26444	574	5	1	2690	0	0	2683	1	2671	1	0	0	0	0	0	0	0	0
26460	575	1	1	2603	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26461	575	2	1	2603	0	0	2641	1	0	0	0	0	0	0	0	0	0	0
26462	575	3	1	2641	0	0	2656	1	0	0	0	0	0	0	0	0	0	0
26463	575	4	1	2641	2603	0	2656	1	0	0	0	0	0	0	0	0	0	0
26464	575	5	1	2609	0	0	2656	2	0	0	0	0	0	0	0	0	0	0
26480	576	1	1	2604	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26481	576	2	1	2604	0	0	2642	1	0	0	0	0	0	0	0	0	0	0
26482	576	3	1	2642	0	0	2657	1	0	0	0	0	0	0	0	0	0	0
26483	576	4	1	2642	2604	0	2657	1	0	0	0	0	0	0	0	0	0	0
26484	576	5	1	2610	0	0	2657	2	0	0	0	0	0	0	0	0	0	0
26500	577	1	1	2600	2670	2670	2678	1	0	0	0	0	0	0	0	0	0	0
26501	577	2	1	2600	2678	2678	2670	1	0	0	0	0	0	0	0	0	0	0
26502	577	3	1	2600	2678	2699	2699	1	0	0	0	0	0	0	0	0	0	0
26503	577	4	1	2600	2678	2699	2699	1	0	0	0	0	0	0	0	0	0	0
26520	578	1	1	2601	2671	2671	2696	1	0	0	0	0	0	0	0	0	0	0
26521	578	2	1	2601	2696	2696	2671	1	0	0	0	0	0	0	0	0	0	0
26522	578	3	1	2601	2696	2698	2700	1	0	0	0	0	0	0	0	0	0	0
26523	578	4	1	2601	2696	2700	2700	1	0	0	0	0	0	0	0	0	0	0
26540	579	1	1	2689	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26541	579	2	1	2689	0	0	2612	1	0	0	0	0	0	0	0	0	0	0
26542	579	3	1	2689	2699	2699	2612	1	0	0	0	0	0	0	0	0	0	0
26543	579	4	1	2699	2699	2618	2612	1	0	0	0	0	0	0	0	0	0	0
26544	579	5	1	2699	2689	2689	2615	1	2689	1	0	0	0	0	0	0	0	0
26545	579	6	1	2718	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26560	580	1	1	2679	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26561	580	2	1	2679	2679	2690	2690	1	0	0	0	0	0	0	0	0	0	0
26562	580	3	1	2679	2679	2681	2679	1	0	0	0	0	0	0	0	0	0	0
26563	580	4	1	2679	2690	2690	2670	2	0	0	0	0	0	0	0	0	0	0
26564	580	5	1	2690	0	0	2686	1	2670	1	0	0	0	0	0	0	0	0
26580	581	1	1	2635	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26581	581	2	1	2667	2635	0	2635	1	0	0	0	0	0	0	0	0	0	0
26582	581	3	1	2667	2603	0	2635	1	0	0	0	0	0	0	0	0	0	0
26583	581	4	1	2603	2635	0	2667	1	0	0	0	0	0	0	0	0	0	0
26584	581	5	1	2635	2603	2603	2609	1	2667	1	0	0	0	0	0	0	0	0
26600	582	1	1	2624	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26601	582	2	1	2704	2624	0	2624	1	0	0	0	0	0	0	0	0	0	0
26602	582	3	1	2624	2624	2704	2707	1	0	0	0	0	0	0	0	0	0	0
26603	582	4	1	2707	2707	2704	2707	1	0	0	0	0	0	0	0	0	0	0
26604	582	5	1	2713	0	0	2707	1	2707	1	0	0	0	0	0	0	0	0
26620	583	1	1	2670	2670	2673	2678	1	0	0	0	0	0	0	0	0	0	0
26621	583	2	1	2678	2670	2670	2670	1	0	0	0	0	0	0	0	0	0	0
26622	583	3	1	2678	2678	2670	2678	1	0	0	0	0	0	0	0	0	0	0
26623	583	4	1	2678	2678	2681	2678	1	0	0	0	0	0	0	0	0	0	0
26640	584	1	1	2642	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26641	584	2	1	2642	2642	2657	2657	1	0	0	0	0	0	0	0	0	0	0
26642	584	3	1	2642	2642	2607	2657	1	0	0	0	0	0	0	0	0	0	0
26643	584	4	1	2607	2668	2607	2657	1	0	0	0	0	0	0	0	0	0	0
26644	584	5	1	2668	2657	2657	2716	1	2657	1	0	0	0	0	0	0	0	0
26645	584	6	1	2720	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26660	801	1	1	2880	0	0	2880	1	0	0	0	0	0	0	0	0	0	0
26661	801	2	1	2881	0	0	2880	1	0	0	0	0	0	0	0	0	0	0
26662	801	3	1	2882	0	0	2880	1	0	0	0	0	0	0	0	0	0	0
26663	801	4	1	2883	0	0	2881	1	0	0	0	0	0	0	0	0	0	0
26664	801	5	1	2884	0	0	2882	1	2880	1	0	0	0	0	0	0	0	0
26680	802	1	1	2859	0	0	2859	1	0	0	0	0	0	0	0	0	0	0
26681	802	2	1	2859	0	0	2859	1	0	0	0	0	0	0	0	0	0	0
26682	802	3	1	2861	0	0	2859	1	0	0	0	0	0	0	0	0	0	0
26683	802	4	1	2861	0	0	2859	1	0	0	0	0	0	0	0	0	0	0
26684	802	5	1	2802	0	0	2857	2	0	0	0	0	0	0	0	0	0	0
26700	803	1	1	2065	0	0	2065	1	0	0	0	0	0	0	0	0	0	0
26701	803	2	1	2007	0	0	2007	1	0	0	0	0	0	0	0	0	0	0
26702	803	3	1	2053	0	0	2065	1	0	0	0	0	0	0	0	0	0	0
26703	803	4	1	2804	0	0	2007	1	0	0	0	0	0	0	0	0	0	0
26704	803	5	1	2073	0	0	2053	1	2007	1	0	0	0	0	0	0	0	0
26720	804	1	1	2064	0	0	2064	1	0	0	0	0	0	0	0	0	0	0
26721	804	2	1	2864	0	0	2864	1	0	0	0	0	0	0	0	0	0	0
26722	804	3	1	2860	0	0	2064	1	0	0	0	0	0	0	0	0	0	0
26723	804	4	1	2862	0	0	2864	1	0	0	0	0	0	0	0	0	0	0
26724	804	5	1	2832	0	0	2860	1	2864	1	0	0	0	0	0	0	0	0
26740	805	1	1	2005	0	0	2005	1	0	0	0	0	0	0	0	0	0	0
26741	805	2	1	2151	0	0	2151	1	0	0	0	0	0	0	0	0	0	0
26742	805	3	1	2151	0	0	2005	1	0	0	0	0	0	0	0	0	0	0
26743	805	4	1	2806	0	0	2005	1	0	0	0	0	0	0	0	0	0	0
26744	805	5	1	2074	0	0	2151	1	2005	1	0	0	0	0	0	0	0	0
26760	806	1	1	2065	0	0	2065	1	0	0	0	0	0	0	0	0	0	0
26761	806	2	1	2007	0	0	2007	1	0	0	0	0	0	0	0	0	0	0
26762	806	3	1	2804	0	0	2065	1	0	0	0	0	0	0	0	0	0	0
26763	806	4	1	2053	0	0	2007	1	0	0	0	0	0	0	0	0	0	0
