n_ID	s_NAME	s_ID_MODEL_CLASS	n_ID_MODEL	n_ID_MAP	s_PREDESCRIPT	s_OUTFIT	n_BOUNDARY	n_HEIGHT	n_LEVEL_MIN	n_LEVEL_MAX	n_RANK	f_RATIO_EXP	f_RATIO_SP	s_PROPERTIES	n_SPEED_WALK	n_SPEED_RUN	n_VEHICLE	n_AI_WANDER	n_AI_COMBAT	n_AI_TACTIC	s_SKILLS	n_DEADMISSILE	n_CONDITION	n_SKIN_COLOR	s_FX_SELECT	n_WATER_DOWN	s_FX_GORE	n_INTIMATE	n_CREDIT	n_PVPSCORE	n_MOB_APPEAR	n_DROP_RANGE	n_DROPS_EQUIPMENT	n_DROPS_NORMAL	n_DROPS_SPECIALLY	n_DROP_FLOOR	n_DROPS_QUEST	s_QUEST_BEGIN	s_QUEST_END	n_CAPABILITY	s_ICON	s_LOCATION	n_GM_SWITCH	n_FITTINGROOM_DISTANCE	n_FITTINGROOM_HEIGHT	s_NPC_VOICE	s_ROLE_GRAPHIC	n_BROADCAST	n_MOB_USAGE	s_HK_VER	s_TC_VER	s_JP_VER	s_TH_VER
1753	森魔使	M015	0	1		M015_000_001_SP1	100	180	65	65	1	1.5	3.0	436;7072	100	750	0	15	252	1	3301;3303;3307	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400003	2701015	0	0	8701582			0			0	0	0			0	1	1.00.0000	1.00.0000	1.07.0000	1.07.0000
1754	龍人角鬥士	M017	0	1		M017_000_001_SP2	170	290	66	66	1	4.0	4.0	437;7083	100	750	0	15	274	1	3340;3343;3342;3347;3344	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400003	2701015	0	0	8701583			0			0	0	0			0	1	1.00.0000	1.00.0000	1.07.0000	1.07.0000
1755	貓女海賊團員	M019	0	2		M019_000_002_SP2;M019_000_002_SP3	100	210	66	66	1	1.5	3.0	436;7095	100	750	0	15	292	1	3380;3383;3391;3388;3385	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400003	2701015	0	0	8701585			0			0	0	0			0	1	1.00.0000	1.00.0000	1.07.0000	1.07.0000
1756	克雷格火鳥	M020	1	0		M020_001_000_SP2	150	230	67	67	1	4.0	4.0	437;7102	100	750	0	15	301	1	3400;3402;3401;3413;3408	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400003	2701015	0	0	8701586			0			0	0	0			0	1	1.00.0000	1.00.0000	1.07.0000	1.07.0000
1757	空島魔鳥	M022	0	4		M022_000_004_SP3	130	300	67	67	1	1.5	3.0	436;7114	100	750	0	15	321	1	3440;3441;3446;3447;3450;3452	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400003	2701015	0	0	8701587			0			0	0	0			0	1	1.00.0000	1.00.0000	1.07.0000	1.07.0000
1760	海狗	M000	0	0		M000_000_000_SP3	200	200	107	107	4	21.0	8.0	402;7000	150	750	0	11	102	1	3000;3001;3002;3003	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701203	2802201	0	8701760			0			0	0	0			0	1	1.10.0000	1.10.0000	1.09.0000	1.09.0000
1761	猛獅海賊團	M001	0	1		M001_000_001_SP3	170	200	107	107	4	21.0	8.0	402;7006	150	750	0	12	111	1	3020;3020;3025;3026;3029	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701203	0	0	8701761			0			0	0	0			0	1	1.10.0000	1.10.0000	1.09.0000	1.09.0000
1762	猛獅海賊團	M001	0	1		M001_000_001_SP2	170	210	105	105	4	21.0	8.0	402;7006	150	750	0	12	111	1	3020;3020;3025;3026;3029	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701203	0	0	8701762			0			0	0	0			0	1	1.10.0000	1.10.0000	1.09.0000	1.09.0000
1763	猛獅海賊團	M001	0	1		M001_000_001_SP1	130	170	109	109	4	21.0	8.0	427;7006	150	750	0	12	111	1	3020;3020;3025;3026;3029	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701203	0	0	8701763			0			0	0	0			0	1	1.10.0000	1.10.0000	1.09.0000	1.09.0000
1764	赤血巨錨‧魯恩	M001	1	0		M001_001_000_BOSS	220	450	110	110	128	62.0	30.0	412;7008	150	750	0	11	112	1	3020;3022;3028;3026	0	256	0		75	S_H_GOREDEAD	68	10	0	1	200	5400037	2701203	0	0	8701764			0			0	0	0			0	1	1.10.0000	1.10.0000	1.09.0000	1.09.0000
1765	綠鱗海賊團	M001	3	0		M001_003_000_SP2	200	210	109	109	4	21.0	8.0	402;7011	150	750	0	11	113	1	3020;3020;3026;3027;3031	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701203	0	0	8701765			0			0	0	0			0	1	1.10.0000	1.10.0000	1.09.0000	1.09.0000
1766	巨砲塔但	M010	1	1		M010_001_001_BOSS	250	420	113	113	128	62.0	30.0	412;7052	150	750	0	14	201	1	3200;3206;3211	0	256	0		75	S_H_GOREDEAD	70	10	0	1	200	5400037	2701203	0	0	8701766			0			0	0	0			0	1	1.10.0000	1.10.0000	1.09.0000	1.09.0000
1767	貓女狙擊手	M019	0	2		M019_000_002_SP2	100	150	108	108	4	21.0	8.0	402;7095	0	0	0	28	295	1	3380;3383;3391;3388;3385;8046	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701203	0	0	8701767			0			0	0	0			0	1	1.10.0000	1.10.0000	1.09.0000	1.09.0000
1768	貓女狙擊手	M019	0	2		M019_000_002_SP3	100	210	113	113	4	21.0	8.0	402;7095	0	0	0	28	295	1	3380;3383;3391;3388;3385;8046	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701203	0	0	8701768			0			0	0	0			0	1	1.10.0000	1.10.0000	1.09.0000	1.09.0000
1769	克魯塔斯	MALE	0	0	P_MALE_DUAL	P_MALE_046_000_COLSAS	200	285	115	115	128	62.0	30.0	412;7134	150	750	0	14	490	1	3820;3821;3822;3823;3824;3825;3826;3827;3828	0	768	0		75	S_H_GOREDEAD	80	10	0	1	200	5400013	2702103	2802011	0	8701769			0			0	0	0			0	1	1.10.0000	1.10.0000	1.09.0000	1.09.0000
1770	綠鱗海賊團	M001	3	0		M001_003_000_SP3	200	240	112	112	4	21.0	8.0	402;7011	150	750	0	11	114	1	3020;3020;3026;3027;3031	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701203	0	0	8701770			0			0	0	0			0	1	1.10.0000	1.10.0000	1.09.0000	1.09.0000
1771	機槍(機關怪物)		0	0		INVISIBLE	100	100	110	110	0	0.0	0.0	402	0	0	0	15	1	1	8044	0	515	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8701771			0			0	0	0			0	7	1.10.0000	1.10.0000	1.07.0000	1.07.0000
1772	大砲(機關怪物)		0	0		INVISIBLE	100	100	110	110	0	0.0	0.0	402	0	0	0	27	1	1	8045	0	3	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8701772			0			0	0	0			0	7	1.10.0000	1.10.0000	1.07.0000	1.07.0000
1773	要塞大門		0	0		INVISIBLE	100	300	110	110	0	0.0	0.0	7164	0	0	0	10	0	0		0	1	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8701773			0			0	0	0			0	7	1.10.0000	1.10.0000	1.07.0000	1.07.0000
1774	海軍間諜	M001	0	0		M001_000_000_SP1	150	200	110	110	0	0.0	0.0	402	0	0	0	2	0	0		0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	0	0	0	0	8701774			0			0	0	0			0	2	1.10.0000	1.10.0000	1.07.0000	1.07.0000
1790	菁英冒險者 - 劍鬥男	MALE	0	0	P_MALE_DUAL	P_MALE_008_001_DUAL2	125	175	120	120	4	21.0	30.0	451	100	450	0	11	472	1	3780;3781;3782;3783;3785;3786;3787;3788;3789;3790	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400040	2701031	0	0	8701790			0			0	0	0			0	1	1.10.0000	1.10.0000	1.09.0000	1.09.0000
1791	菁英冒險者 - 劍鬥女	FEMALE	0	0	P_FEMALE_DUAL	P_FEMALE_003_001_NAVYDUAL1	125	160	120	120	4	21.0	30.0	451	100	450	0	11	472	1	3780;3781;3782;3783;3785;3786;3787;3788;3789;3790	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400040	2701031	0	0	8701791			0			0	0	0			0	1	1.10.0000	1.10.0000	1.09.0000	1.09.0000
1792	菁英冒險者 - 騎士男	MALE	0	0	P_MALE_SINGLE	P_MALE_008_000_NAVYSHIELD1	125	175	120	120	128	21.0	30.0	451;43250	100	450	0	11	486	1	3840;3846;3845;3841;3842;3843;3847;3844	0	256	0		75	S_H_GOREDEAD	68	10	0	1	200	5400016	2701031	2802017	0	8701792			0			0	0	0			0	1	1.10.0000	1.10.0000	1.09.0000	1.09.0000
1793	菁英冒險者 - 騎士女	FEMALE	0	0	P_FEMALE_SINGLE	P_FEMALE_008_000_NAVYSHIELD1	125	160	120	120	128	21.0	30.0	451;43250	100	450	0	11	486	1	3840;3846;3845;3841;3842;3843;3847;3844	0	256	0		75	S_H_GOREDEAD	68	10	0	1	200	5400016	2701031	2802017	0	8701793			0			0	0	0			0	1	1.10.0000	1.10.0000	1.09.0000	1.09.0000
1794	菁英冒險者 - 祭司男	MALE	0	0	P_MALE_SINGLE	P_MALE_012_000_PRIEST	125	175	120	120	4	21.0	30.0	451	100	750	0	11	488	11	3861;3860;3862;3863;3864;3865	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400040	2701031	0	0	8701794			0			0	0	0			0	1	1.10.0000	1.10.0000	1.09.0000	1.09.0000
1795	菁英冒險者 - 祭司女	FEMALE	0	0	P_FEMALE_SINGLE	P_FEMALE_012_000_PRIEST	125	160	120	120	4	21.0	30.0	451	100	750	0	11	488	11	3861;3860;3862;3863;3864;3865	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400040	2701031	0	0	8701795			0			0	0	0			0	1	1.10.0000	1.10.0000	1.09.0000	1.09.0000
1796	菁英冒險者 - 槍兵男	MALE	0	0	P_MALE_FIREARM	P_MALE_014_000_NAVYFIREARM2	125	175	120	120	4	21.0	30.0	451	100	450	0	11	487	1	3850;3851;41110;3853;3855;3857	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400040	2701031	0	0	8701796			0			0	0	0			0	1	1.10.0000	1.10.0000	1.09.0000	1.09.0000
1797	菁英冒險者 - 槍兵女	FEMALE	0	0	P_FEMALE_FIREARM	P_FEMALE_014_000_NAVYFIREARM1	125	160	120	120	4	21.0	30.0	451	100	450	0	11	487	1	3850;3852;41110;3854;3856;3857	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400040	2701031	0	0	8701797			0			0	0	0			0	1	1.10.0000	1.10.0000	1.09.0000	1.09.0000
1820	格蘭德	M023	1	2		M023_001_002_N	130	180	38	38	128	12.0	12.0	433;7120	120	725	0	12	2000	1	3460;3462;3463;3466;3468	0	19	0		75	S_H_GOREDEAD	0	0	0	1	200	5400002	2701014	0	0	8701820			0			0	0	0			0	1	1.00.0000	1.00.0000	1.07.0000	1.07.0000
1821	格蘭德的利齒	M010	0	2		M010_000_002_SP3	200	270	35	37	2	12.0	12.0	435;7050	100	725	0	12	202	1	3200;3203;3209	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400002	2701014	0	0	8701821			0			0	0	0			0	1	1.00.0000	1.00.0000	1.07.0000	1.07.0000
1822	黑血海賊團	M001	0	1		M001_000_001_SP1;M001_000_001_SP2;M001_000_001_SP3	170	210	34	36	1	4.5	4.5	437;7006	100	650	0	12	110	1	3020;3020;3024;3020	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400026	2701014	0	0	8701822			0			0	0	0			0	1	1.00.0000	1.00.0000	1.07.0000	1.07.0000
1823	黑血海賊團	MALE	0	0	P_MALE_SINGLE	P_MALE_015_000_SINGLE	75	170	33	35	1	4.5	4.5	437;8009	100	650	0	12	462	1	3720;3721;3722;3723;3724	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400026	2701014	0	0	8701823			0			0	0	0			0	1	1.00.0000	1.00.0000	1.07.0000	1.07.0000
1824	黑血海賊團	FEMALE	0	0	P_FEMALE_SINGLE	P_FEMALE_015_000_SINGLE	75	150	32	34	1	4.5	4.5	437;8009	100	650	0	12	462	1	3720;3721;3722;3723;3724	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400026	2701014	0	0	8701824			0			0	0	0			0	1	1.00.0000	1.00.0000	1.07.0000	1.07.0000
1825	黑血兇獸	M000	0	1		M000_000_001_SP1;M000_000_001_SP2	130	130	31	33	1	4.5	4.5	437;7001	100	650	0	12	100	1	3000;3001;3002;3003	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400026	2701014	0	0	8701825			0			0	0	0			0	1	1.00.0000	1.00.0000	1.07.0000	1.07.0000
1850	菁英冒險者 - 劍鬥男	MALE	0	0	P_MALE_DUAL	P_MALE_008_001_DUAL2	125	175	100	100	4	21.0	30.0	451	100	450	0	11	472	1	3780;3781;3782;3783;3785;3786;3787;3788;3789;3790	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400035	2701201	0	0	8701790			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1851	菁英冒險者 - 劍鬥女	FEMALE	0	0	P_FEMALE_DUAL	P_FEMALE_003_001_NAVYDUAL1	125	160	100	100	4	21.0	30.0	451	100	450	0	11	472	1	3780;3781;3782;3783;3785;3786;3787;3788;3789;3790	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400035	2701201	0	0	8701791			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1852	菁英冒險者 - 騎士男	MALE	0	0	P_MALE_SINGLE	P_MALE_008_000_NAVYSHIELD1	125	175	100	100	128	21.0	30.0	451;43250	100	450	0	11	486	1	3840;3846;3845;3841;3842;3843;3847;3844	0	256	0		75	S_H_GOREDEAD	68	10	0	1	200	5400035	2701201	2802017	0	8701792			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1853	菁英冒險者 - 騎士女	FEMALE	0	0	P_FEMALE_SINGLE	P_FEMALE_008_000_NAVYSHIELD1	125	160	100	100	128	21.0	30.0	451;43250	100	450	0	11	486	1	3840;3846;3845;3841;3842;3843;3847;3844	0	256	0		75	S_H_GOREDEAD	68	10	0	1	200	5400035	2701201	2802017	0	8701793			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1854	菁英冒險者 - 祭司男	MALE	0	0	P_MALE_SINGLE	P_MALE_012_000_PRIEST	125	175	100	100	4	21.0	30.0	451	100	750	0	11	488	11	3861;3860;3862;3863;3864;3865	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400035	2701201	0	0	8701794			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1855	菁英冒險者 - 祭司女	FEMALE	0	0	P_FEMALE_SINGLE	P_FEMALE_012_000_PRIEST	125	160	100	100	4	21.0	30.0	451	100	750	0	11	488	11	3861;3860;3862;3863;3864;3865	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400035	2701201	0	0	8701795			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1856	菁英冒險者 - 槍兵男	MALE	0	0	P_MALE_FIREARM	P_MALE_014_000_NAVYFIREARM2	125	175	100	100	4	21.0	30.0	451	100	450	0	11	487	1	3850;3851;41110;3853;3855;3857	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400035	2701201	0	0	8701796			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1857	菁英冒險者 - 槍兵女	FEMALE	0	0	P_FEMALE_FIREARM	P_FEMALE_014_000_NAVYFIREARM1	125	160	100	100	4	21.0	30.0	451	100	450	0	11	487	1	3850;3852;41110;3854;3856;3857	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400035	2701201	0	0	8701797			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1860	菁英冒險者 - 劍鬥男	MALE	0	0	P_MALE_DUAL	P_MALE_008_001_DUAL2	125	175	105	105	4	21.0	30.0	451	100	450	0	11	472	1	3780;3781;3782;3783;3785;3786;3787;3788;3789;3790	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400036	2701202	0	0	8701790			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1861	菁英冒險者 - 劍鬥女	FEMALE	0	0	P_FEMALE_DUAL	P_FEMALE_003_001_NAVYDUAL1	125	160	105	105	4	21.0	30.0	451	100	450	0	11	472	1	3780;3781;3782;3783;3785;3786;3787;3788;3789;3790	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400036	2701202	0	0	8701791			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1862	菁英冒險者 - 騎士男	MALE	0	0	P_MALE_SINGLE	P_MALE_008_000_NAVYSHIELD1	125	175	105	105	128	21.0	30.0	451;43250	100	450	0	11	486	1	3840;3846;3845;3841;3842;3843;3847;3844	0	256	0		75	S_H_GOREDEAD	68	10	0	1	200	5400036	2701202	2802017	0	8701792			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1863	菁英冒險者 - 騎士女	FEMALE	0	0	P_FEMALE_SINGLE	P_FEMALE_008_000_NAVYSHIELD1	125	160	105	105	128	21.0	30.0	451;43250	100	450	0	11	486	1	3840;3846;3845;3841;3842;3843;3847;3844	0	256	0		75	S_H_GOREDEAD	68	10	0	1	200	5400036	2701202	2802017	0	8701793			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1864	菁英冒險者 - 祭司男	MALE	0	0	P_MALE_SINGLE	P_MALE_012_000_PRIEST	125	175	105	105	4	21.0	30.0	451	100	750	0	11	488	11	3861;3860;3862;3863;3864;3865	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400036	2701202	0	0	8701794			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1865	菁英冒險者 - 祭司女	FEMALE	0	0	P_FEMALE_SINGLE	P_FEMALE_012_000_PRIEST	125	160	105	105	4	21.0	30.0	451	100	750	0	11	488	11	3861;3860;3862;3863;3864;3865	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400036	2701202	0	0	8701795			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1866	菁英冒險者 - 槍兵男	MALE	0	0	P_MALE_FIREARM	P_MALE_014_000_NAVYFIREARM2	125	175	105	105	4	21.0	30.0	451	100	450	0	11	487	1	3850;3851;41110;3853;3855;3857	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400036	2701202	0	0	8701796			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1867	菁英冒險者 - 槍兵女	FEMALE	0	0	P_FEMALE_FIREARM	P_FEMALE_014_000_NAVYFIREARM1	125	160	105	105	4	21.0	30.0	451	100	450	0	11	487	1	3850;3852;41110;3854;3856;3857	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400036	2701202	0	0	8701797			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1870	菁英冒險者 - 劍鬥男	MALE	0	0	P_MALE_DUAL	P_MALE_008_001_DUAL2	125	175	110	110	4	21.0	30.0	451	100	450	0	11	472	1	3780;3781;3782;3783;3785;3786;3787;3788;3789;3790	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400037	2701203	0	0	8701790			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1871	菁英冒險者 - 劍鬥女	FEMALE	0	0	P_FEMALE_DUAL	P_FEMALE_003_001_NAVYDUAL1	125	160	110	110	4	21.0	30.0	451	100	450	0	11	472	1	3780;3781;3782;3783;3785;3786;3787;3788;3789;3790	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400037	2701203	0	0	8701791			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1872	菁英冒險者 - 騎士男	MALE	0	0	P_MALE_SINGLE	P_MALE_008_000_NAVYSHIELD1	125	175	110	110	128	21.0	30.0	451;43250	100	450	0	11	486	1	3840;3846;3845;3841;3842;3843;3847;3844	0	256	0		75	S_H_GOREDEAD	68	10	0	1	200	5400037	2701203	2802017	0	8701792			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1873	菁英冒險者 - 騎士女	FEMALE	0	0	P_FEMALE_SINGLE	P_FEMALE_008_000_NAVYSHIELD1	125	160	110	110	128	21.0	30.0	451;43250	100	450	0	11	486	1	3840;3846;3845;3841;3842;3843;3847;3844	0	256	0		75	S_H_GOREDEAD	68	10	0	1	200	5400037	2701203	2802017	0	8701793			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1874	菁英冒險者 - 祭司男	MALE	0	0	P_MALE_SINGLE	P_MALE_012_000_PRIEST	125	175	110	110	4	21.0	30.0	451	100	750	0	11	488	11	3861;3860;3862;3863;3864;3865	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400037	2701203	0	0	8701794			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1875	菁英冒險者 - 祭司女	FEMALE	0	0	P_FEMALE_SINGLE	P_FEMALE_012_000_PRIEST	125	160	110	110	4	21.0	30.0	451	100	750	0	11	488	11	3861;3860;3862;3863;3864;3865	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400037	2701203	0	0	8701795			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1876	菁英冒險者 - 槍兵男	MALE	0	0	P_MALE_FIREARM	P_MALE_014_000_NAVYFIREARM2	125	175	110	110	4	21.0	30.0	451	100	450	0	11	487	1	3850;3851;41110;3853;3855;3857	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400037	2701203	0	0	8701796			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1877	菁英冒險者 - 槍兵女	FEMALE	0	0	P_FEMALE_FIREARM	P_FEMALE_014_000_NAVYFIREARM1	125	160	110	110	4	21.0	30.0	451	100	450	0	11	487	1	3850;3852;41110;3854;3856;3857	0	256	0		75	S_H_GOREDEAD	0	0	0	1	200	5400037	2701203	0	0	8701797			0			0	0	0			0	1	OUT	1.09.0000	1.09.0000	1.09.0000
1880	奴隸鬥士	MALE	0	0	P_MALE_DUAL	P_MALE_008_001_DUAL2	125	175	100	100	4	10.0	5.0	402	100	750	0	15	471	1	3780;3781;3782;3783	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701202	0	0	8701570			0			0	0	0			0	1	1.00.0000	1.00.0000	1.09.0000	1.09.0000
1881	醉狼海賊團	M001	0	0		M001_000_000_SP2	170	200	101	101	4	10.0	5.0	402;7005	100	750	0	15	112	1	3020;3020;3024;3026	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701202	0	0	8701571			0			0	0	0			0	1	1.00.0000	1.00.0000	1.09.0000	1.09.0000
1882	猛獅海賊團	M001	0	1		M001_000_001_SP3	170	200	103	103	4	10.0	5.0	402;7006	100	750	0	15	111	1	3020;3020;3025;3026;3029	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701202	0	0	8701572			0			0	0	0			0	1	1.00.0000	1.00.0000	1.09.0000	1.09.0000
1883	狂牛海賊團	M001	1	1		M001_001_001_SP3	170	300	107	107	4	10.0	5.0	402;7009	100	750	0	15	111	1	3020;3020;3028;3026;3030	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701202	0	0	8701573			0			0	0	0			0	1	1.00.0000	1.00.0000	1.09.0000	1.09.0000
1884	荒漠狼賊團	M001	2	0		M001_002_000_SP3	170	285	105	105	4	10.0	5.0	402;7010	100	750	0	15	111	1	3020;3020;3026;3027;3031	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701202	0	0	8701574			0			0	0	0			0	1	1.00.0000	1.00.0000	1.09.0000	1.09.0000
1885	奴隸鬥士	MALE	0	0	P_MALE_FIREARM	P_MALE_014_000_NAVYFIREARM2	125	175	102	102	4	10.0	5.0	402	100	750	0	15	482	1	3800;3801;3802;3803	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701202	2802206	0	8701575			0			0	0	0			0	1	1.00.0000	1.00.0000	1.09.0000	1.09.0000
1886	奴隸鬥士	FEMALE	0	0	P_FEMALE_SINGLE	P_FEMALE_012_000_PRIEST	125	175	103	103	4	10.0	5.0	402	100	750	0	15	488	1	3861;3860;3862;3863;3864;3865	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701202	2802207	0	8701576			0			0	0	0			0	1	1.00.0000	1.00.0000	1.09.0000	1.09.0000
1887	奴隸鬥士	FEMALE	0	0	P_FEMALE_DUAL	P_FEMALE_003_001_NAVYDUAL1	125	160	102	102	4	10.0	5.0	402	100	750	0	15	471	1	3780;3781;3782;3783	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701202	0	0	8701577			0			0	0	0			0	1	1.00.0000	1.00.0000	1.09.0000	1.09.0000
1888	大地撕裂者	M003	0	3		M003_000_003_SP3	270	330	108	108	128	39.0	10.0	412;7021	100	750	0	15	134	1	3060;3068;3064;3066	0	256	0		75	S_H_GOREDEAD	22	10	0	1	200	5400036	2701202	0	0	8701578			0			0	0	0			0	1	1.00.0000	1.00.0000	1.09.0000	1.09.0000
1889	奴隸鬥士	MALE	0	0	P_MALE_SINGLE	P_MALE_012_000_PRIEST	125	175	101	101	4	10.0	5.0	402	100	750	0	15	488	11	3861;3860;3862;3863;3864;3865	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701202	0	0	8701579			0			0	0	0			0	1	1.00.0000	1.00.0000	1.09.0000	1.09.0000
1890	海象海賊團	M010	0	2		M010_000_002_SP3	200	270	100	100	4	10.0	5.0	402;7050	100	750	0	15	202	1	3200;3203;3209	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701202	0	0	8701580			0			0	0	0			0	1	1.00.0000	1.00.0000	1.09.0000	1.09.0000
1891	奴隸鬥士	FEMALE	0	0	P_FEMALE_FIREARM	P_FEMALE_014_000_NAVYFIREARM1	125	160	105	105	4	10.0	5.0	402	100	750	0	15	482	1	3800;3801;3802;3803	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701202	0	0	8701581			0			0	0	0			0	1	1.00.0000	1.00.0000	1.09.0000	1.09.0000
1892	森魔使	M015	0	1		M015_000_001_SP1	100	180	105	105	4	10.0	5.0	402;7072	100	750	0	15	252	1	3301;3303;3307	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701202	0	0	8701582			0			0	0	0			0	1	1.00.0000	1.00.0000	1.09.0000	1.09.0000
1893	龍人角鬥士	M017	0	1		M017_000_001_SP2	170	290	105	105	4	10.0	5.0	402;7083	100	750	0	15	274	1	3340;3343;3342;3347;3344	0	0	0		75	S_H_GOREDEAD	0	0	0	1	200	5400030	2701202	0	0	8701583			0			0	0	0			0	1	1.00.0000	1.00.0000	1.09.0000	1.09.0000
1894	貝魯特	FEMALE	0	0	P_FEMALE_SKULL	P_FEMALE_951_000_BERULT	150	300	110	110	128	39.0	10.0	412;7173	150	750	0	15	10	1	3885;3881;3882;3883;3884;3880	0	768	0		75		22	10	0	1	200	5400012	2702102	2802010	0	8701584			0			0	0	0			0	1	1.00.0000	1.00.0000	1.09.0000	1.09.0000
