n_ID	n_ITEM_1	f_RATE_1	n_MIN_1	n_MAX_1	n_ITEM_2	f_RATE_2	n_MIN_2	n_MAX_2	n_ITEM_3	f_RATE_3	n_MIN_3	n_MAX_3	n_ITEM_4	f_RATE_4	n_MIN_4	n_MAX_4	n_ITEM_5	f_RATE_5	n_MIN_5	n_MAX_5	n_ITEM_6	f_RATE_6	n_MIN_6	n_MAX_6	n_ITEM_7	f_RATE_7	n_MIN_7	n_MAX_7	n_ITEM_8	f_RATE_8	n_MIN_8	n_MAX_8	n_ITEM_9	f_RATE_9	n_MIN_9	n_MAX_9	n_ITEM_10	f_RATE_10	n_MIN_10	n_MAX_10	n_ITEM_11	f_RATE_11	n_MIN_11	n_MAX_11	n_ITEM_12	f_RATE_12	n_MIN_12	n_MAX_12	n_ITEM_13	f_RATE_13	n_MIN_13	n_MAX_13	n_ITEM_14	f_RATE_14	n_MIN_14	n_MAX_14	n_ITEM_15	f_RATE_15	n_MIN_15	n_MAX_15	n_ITEM_16	f_RATE_16	n_MIN_16	n_MAX_16	n_ITEM_17	f_RATE_17	n_MIN_17	n_MAX_17	n_ITEM_18	f_RATE_18	n_MIN_18	n_MAX_18	n_ITEM_19	f_RATE_19	n_MIN_19	n_MAX_19	n_ITEM_20	f_RATE_20	n_MIN_20	n_MAX_20	n_ITEM_21	f_RATE_21	n_MIN_21	n_MAX_21	n_ITEM_22	f_RATE_22	n_MIN_22	n_MAX_22	n_ITEM_23	f_RATE_23	n_MIN_23	n_MAX_23	n_ITEM_24	f_RATE_24	n_MIN_24	n_MAX_24	n_ITEM_25	f_RATE_25	n_MIN_25	n_MAX_25	n_ITEM_26	f_RATE_26	n_MIN_26	n_MAX_26	n_ITEM_27	f_RATE_27	n_MIN_27	n_MAX_27	n_ITEM_28	f_RATE_28	n_MIN_28	n_MAX_28	n_ITEM_29	f_RATE_29	n_MIN_29	n_MAX_29	n_ITEM_30	f_RATE_30	n_MIN_30	n_MAX_30
1014	2400046	10.0	1	1	2400047	5.0	1	1	2400519	4.0	1	3	2400522	4.0	1	3	2400525	4.0	1	3	2600701	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600751	1.0	1	1	0	2.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1015	2400046	10.0	1	1	2400047	5.0	1	1	2400519	4.0	2	4	2400522	4.0	2	4	2400525	4.0	2	4	2600701	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600751	1.0	1	1	0	2.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1016	2400046	10.0	1	1	2400047	5.0	1	1	2400520	2.0	2	4	2400523	2.0	2	4	2400526	2.0	2	4	2600702	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600752	1.0	1	1	0	2.0	1	1	0	2.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1017	2400046	10.0	1	1	2400047	5.0	1	1	2400520	2.0	3	5	2400523	2.0	3	5	2400526	2.0	3	5	2600702	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600752	1.0	1	1	0	2.0	1	1	0	2.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1018	2400046	10.0	1	1	2400047	5.0	1	1	2400521	2.0	3	5	2400524	2.0	3	5	2400527	2.0	3	5	2600703	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600753	1.0	1	1	0	2.0	1	1	0	2.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1019	2400046	10.0	1	1	2400047	5.0	1	1	2400521	2.0	4	6	2400524	2.0	4	6	2400527	2.0	4	6	2600703	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600753	1.0	1	1	0	2.0	1	1	0	2.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1020	2400046	10.0	1	1	2400047	5.0	1	1	2400521	2.0	5	7	2400524	2.0	5	7	2400527	2.0	5	7	2600704	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600754	1.0	1	1	0	2.0	1	1	0	2.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1021	2400046	10.0	1	1	2400047	5.0	1	1	2400521	2.0	6	8	2400524	2.0	6	8	2400527	2.0	6	8	2406954	0.5	1	1	2406955	0.5	1	1	2406956	0.5	1	1	2600754	2.0	1	1	0	4.0	1	1	0	2.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1022	2400046	10.0	1	1	2400047	5.0	1	1	2400521	2.0	7	9	2400524	2.0	7	9	2400527	2.0	7	9	2406954	0.5	1	1	2406955	0.5	1	1	2406956	0.5	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1023	2400046	10.0	1	1	2400047	5.0	1	1	2400519	2.0	1	3	2400522	2.0	1	3	2400525	2.0	1	3	2600701	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600091	1.0	1	1	2600751	2.0	1	1	0	2.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1024	2400046	10.0	1	1	2400047	5.0	1	1	2400519	2.0	2	4	2400522	2.0	2	4	2400525	2.0	2	4	2600701	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600091	1.0	1	1	2600751	2.0	1	1	0	2.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1025	2400046	10.0	1	1	2400047	5.0	1	1	2400520	2.0	2	4	2400523	2.0	2	4	2400526	2.0	2	4	2600702	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600092	1.0	1	1	2600752	2.0	1	1	0	2.0	1	1	0	2.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1026	2400046	10.0	1	1	2400047	5.0	1	1	2400520	2.0	3	5	2400523	2.0	3	5	2400526	2.0	3	5	2600703	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600093	1.0	1	1	2600753	2.0	1	1	0	2.0	1	1	0	2.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1027	2400046	10.0	1	1	2400047	5.0	1	1	2400521	2.0	3	5	2400524	2.0	3	5	2400527	2.0	3	5	2600703	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600093	1.0	1	1	2600753	2.0	1	1	0	2.0	1	1	0	2.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1028	2400046	10.0	1	1	2400047	5.0	1	1	2400521	2.0	4	6	2400524	2.0	4	6	2400527	2.0	4	6	2600704	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600094	1.0	1	1	2600754	2.0	1	1	0	2.0	1	1	0	2.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1029	2400046	10.0	1	1	2400047	5.0	1	1	2400521	2.0	5	7	2400524	2.0	5	7	2400527	2.0	5	7	2600704	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600094	1.0	1	1	2600754	2.0	1	1	0	2.0	1	1	0	2.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1030	2400046	10.0	1	1	2400047	5.0	1	1	2400519	2.0	6	8	2400522	2.0	6	8	2400525	2.0	6	8	2600701	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600091	1.0	1	1	2600751	2.0	1	1	0	2.0	1	1	0	2.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1031	2400046	10.0	1	2	2400047	5.0	1	2	2400521	2.0	5	7	2400524	2.0	5	7	2400527	2.0	5	7	2401257	40.0	1	5	2401258	30.0	1	5	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1032	2400046	10.0	1	1	2400047	5.0	1	1	2400521	2.0	3	5	2400524	2.0	3	5	2400527	2.0	3	5	2600703	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600753	1.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1033	2400046	10.0	1	1	2400047	5.0	1	1	2400521	2.0	4	6	2400524	2.0	4	6	2400527	2.0	4	6	2600703	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600753	1.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1034	2400046	10.0	1	1	2400047	5.0	1	1	2400521	2.0	5	7	2400524	2.0	5	7	2400527	2.0	5	7	2600704	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600754	1.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1101	2400046	30.0	1	1	2400047	10.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1102	2400046	40.0	1	1	2400047	10.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1103	2400046	50.0	1	1	2400047	10.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1201	2400046	10.0	1	1	2400047	5.0	1	1	2400521	2.0	3	5	2400524	2.0	3	5	2400527	2.0	3	5	2600703	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600753	1.0	1	1	0	4.0	1	1	0	2.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1202	2400046	10.0	1	1	2400047	5.0	1	1	2400521	2.0	4	6	2400524	2.0	4	6	2400527	2.0	4	6	2600703	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600753	1.0	1	1	0	4.0	1	1	0	2.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1203	2400046	10.0	1	1	2400047	5.0	1	1	2400521	2.0	4	6	2400524	2.0	4	6	2400527	2.0	4	6	2600703	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600753	1.0	1	1	0	4.0	1	1	0	2.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1204	2400046	10.0	1	1	2400047	5.0	1	1	2400521	2.0	5	7	2400524	2.0	5	7	2400527	2.0	5	7	2600704	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600754	1.0	1	1	0	4.0	1	1	0	2.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
1205	2400046	10.0	1	1	2400047	5.0	1	1	2400521	2.0	5	7	2400524	2.0	5	7	2400527	2.0	5	7	2600704	2.0	1	1	2406957	0.5	1	1	2406958	0.5	1	1	2406959	0.5	1	1	2600754	1.0	1	1	0	4.0	1	1	0	2.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2001	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600801	5.0	1	1	2600751	5.0	1	1	2600701	10.0	1	1	2400519	10.0	1	3	2400522	10.0	1	3	2400525	10.0	1	3	0	0.0	0	0	0	50.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2002	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600802	5.0	1	1	2600751	5.0	1	1	2600701	10.0	1	1	2400519	10.0	2	4	2400522	10.0	2	4	2400525	10.0	2	4	0	0.0	0	0	0	50.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2003	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600803	5.0	1	1	2600751	5.0	1	1	2600701	10.0	1	1	2400519	10.0	2	4	2400522	10.0	2	4	2400525	10.0	2	4	0	0.0	0	0	0	50.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2004	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600804	5.0	1	1	2600752	5.0	1	1	2600702	10.0	1	1	2400520	10.0	2	4	2400523	10.0	2	4	2400526	10.0	2	4	0	0.0	0	0	0	50.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2005	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600805	5.0	1	1	2600752	5.0	1	1	2600702	10.0	1	1	2400520	10.0	2	4	2400523	10.0	2	4	2400526	10.0	2	4	0	0.0	0	0	0	50.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2006	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600806	5.0	1	1	2600752	5.0	1	1	2600702	10.0	1	1	2400520	10.0	3	5	2400523	10.0	3	5	2400526	10.0	3	5	0	0.0	0	0	0	50.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2007	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600807	5.0	1	1	2600753	5.0	1	1	2600703	10.0	1	1	2400521	10.0	3	5	2400524	10.0	3	5	2400527	10.0	3	5	0	0.0	0	0	0	50.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2008	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600808	5.0	1	1	2600753	5.0	1	1	2600703	10.0	1	1	2400521	10.0	4	6	2400524	10.0	4	6	2400527	10.0	4	6	0	0.0	0	0	0	50.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2009	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	2600809	5.0	1	1	2600754	5.0	1	1	2600704	10.0	1	1	2400521	10.0	5	7	2400524	10.0	5	7	2400527	10.0	5	7	0	0.0	0	0	0	50.0	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2010	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	0	5.0	1	1	2400527	2.0	6	8	2406954	0.5	1	1	2406955	0.5	1	1	2406956	0.5	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
2011	2605503	10.0	1	1	2200012	5.0	1	1	2200014	1.0	1	1	0	5.0	1	1	2400527	2.0	7	9	2406954	0.5	1	1	2406955	0.5	1	1	2406956	0.5	1	1	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0
