n_ID	n_STACK	n_BUFF_TYPE	s_BUFF_ICON	f_DURATION	s_BUFF_CANCEL	s_BUFF_CONDITON	s_CONDITIONAL_BUFF	s_CONSTANT_BUFF	s_BUFF_FXS	s_BUFF_FXS_RIGHT	s_BUFF_FXS_LEFT	n_ANIMATION_RANK	s_ANIMATION_REPLACE
18251	3	0		0.0		STR_CHECK(1)	ADD_BYPASS(0.05)					0	
18252	3	0		0.0		STR_CHECK(1.1)	ADD_BYPASS(0.07)					0	
18253	3	0		0.0		STR_CHECK(0.5)	ADD_OVERHIT(0.01)					0	
18254	3	0		0.0		STR_CHECK(0.8)	ADD_OVERHIT(0.03)					0	
18255	3	0		0.0		STR_CHECK(1)	ADD_OVERHIT(0.05)					0	
18256	3	0		0.0		STR_CHECK(1.1)	ADD_OVERHIT(0.07)					0	
18257	3	0		0.0		STR_CHECK(0.5)	ADD_HITRATE(0.06)					0	
18258	3	0		0.0		STR_CHECK(0.8)	ADD_HITRATE(0.1)					0	
18259	3	0		0.0		STR_CHECK(1)	ADD_HITRATE(0.18)					0	
18260	3	0		0.0		STR_CHECK(1.1)	ADD_HITRATE(0.25)					0	
18261	3	0		0.0		AGI_CHECK(0.5)	ADD_DAMPLUS_PHYSICS(0.31)					0	
18262	3	0		0.0		AGI_CHECK(0.7)	ADD_DAMPLUS_PHYSICS(0.44)					0	
18263	3	0		0.0		AGI_CHECK(0.9)	ADD_DAMPLUS_PHYSICS(0.67)					0	
18264	3	0		0.0		AGI_CHECK(1.1)	ADD_DAMPLUS_PHYSICS(1.11)					0	
18265	3	0		0.0		AGI_CHECK(0.5)	ADD_DAMPLUS_MAGIC(0.31)					0	
18266	3	0		0.0		AGI_CHECK(0.7)	ADD_DAMPLUS_MAGIC(0.44)					0	
18267	3	0		0.0		AGI_CHECK(0.9)	ADD_DAMPLUS_MAGIC(0.67)					0	
18268	3	0		0.0		AGI_CHECK(1.1)	ADD_DAMPLUS_MAGIC(1.11)					0	
18269	3	0		0.0		AGI_CHECK(0.5)	ADD_DAMPLUS_PHYSICS(0.31);ADD_DAMPLUS_MAGIC(0.31)					0	
18270	3	0		0.0		AGI_CHECK(0.7)	ADD_DAMPLUS_PHYSICS(0.44);ADD_DAMPLUS_MAGIC(0.44)					0	
18271	3	0		0.0		AGI_CHECK(0.9)	ADD_DAMPLUS_PHYSICS(0.67);ADD_DAMPLUS_MAGIC(0.67)					0	
18272	3	0		0.0		AGI_CHECK(1.1)	ADD_DAMPLUS_PHYSICS(1.11);ADD_DAMPLUS_MAGIC(1.11)					0	
18273	3	0		0.0		AGI_CHECK(0.5)	ADD_POWERHIT(0.02)					0	
18274	3	0		0.0		AGI_CHECK(0.7)	ADD_POWERHIT(0.04)					0	
18275	3	0		0.0		AGI_CHECK(0.9)	ADD_POWERHIT(0.06)					0	
18276	3	0		0.0		AGI_CHECK(1.1)	ADD_POWERHIT(0.1)					0	
18277	3	0		0.0		AGI_CHECK(0.5)	ADD_MULTIPLY_POWERDAM(0.08)					0	
18278	3	0		0.0		AGI_CHECK(0.8)	ADD_MULTIPLY_POWERDAM(0.15)					0	
18279	3	0		0.0		AGI_CHECK(1)	ADD_MULTIPLY_POWERDAM(0.22)					0	
18280	3	0		0.0		AGI_CHECK(1.1)	ADD_MULTIPLY_POWERDAM(0.35)					0	
18281	3	0		0.0		AGI_CHECK(0.5)	ADD_BYPASS(0.01)					0	
18282	3	0		0.0		AGI_CHECK(0.8)	ADD_BYPASS(0.03)					0	
18283	3	0		0.0		AGI_CHECK(1)	ADD_BYPASS(0.05)					0	
18284	3	0		0.0		AGI_CHECK(1.1)	ADD_BYPASS(0.07)					0	
18285	3	0		0.0		AGI_CHECK(0.5)	ADD_OVERHIT(0.01)					0	
18286	3	0		0.0		AGI_CHECK(0.8)	ADD_OVERHIT(0.03)					0	
18287	3	0		0.0		AGI_CHECK(1)	ADD_OVERHIT(0.05)					0	
18288	3	0		0.0		AGI_CHECK(1.1)	ADD_OVERHIT(0.07)					0	
18289	3	0		0.0		AGI_CHECK(0.5)	ADD_HITRATE(0.06)					0	
18290	3	0		0.0		AGI_CHECK(0.8)	ADD_HITRATE(0.1)					0	
18291	3	0		0.0		AGI_CHECK(1)	ADD_HITRATE(0.18)					0	
18292	3	0		0.0		AGI_CHECK(1.1)	ADD_HITRATE(0.25)					0	
18293	3	0		0.0		CON_CHECK(0.5)	ADD_DAMPLUS_PHYSICS(0.31)					0	
18294	3	0		0.0		CON_CHECK(0.7)	ADD_DAMPLUS_PHYSICS(0.44)					0	
18295	3	0		0.0		CON_CHECK(0.9)	ADD_DAMPLUS_PHYSICS(0.67)					0	
18296	3	0		0.0		CON_CHECK(1.1)	ADD_DAMPLUS_PHYSICS(1.11)					0	
18297	3	0		0.0		CON_CHECK(0.5)	ADD_DAMPLUS_MAGIC(0.31)					0	
18298	3	0		0.0		CON_CHECK(0.7)	ADD_DAMPLUS_MAGIC(0.44)					0	
18299	3	0		0.0		CON_CHECK(0.9)	ADD_DAMPLUS_MAGIC(0.67)					0	
18300	3	0		0.0		CON_CHECK(1.1)	ADD_DAMPLUS_MAGIC(1.11)					0	
18301	3	0		0.0		CON_CHECK(0.5)	ADD_DAMPLUS_PHYSICS(0.31);ADD_DAMPLUS_MAGIC(0.31)					0	
18302	3	0		0.0		CON_CHECK(0.7)	ADD_DAMPLUS_PHYSICS(0.44);ADD_DAMPLUS_MAGIC(0.44)					0	
18303	3	0		0.0		CON_CHECK(0.9)	ADD_DAMPLUS_PHYSICS(0.67);ADD_DAMPLUS_MAGIC(0.67)					0	
18304	3	0		0.0		CON_CHECK(1.1)	ADD_DAMPLUS_PHYSICS(1.11);ADD_DAMPLUS_MAGIC(1.11)					0	
18305	3	0		0.0		CON_CHECK(0.5)	ADD_POWERHIT(0.02)					0	
18306	3	0		0.0		CON_CHECK(0.7)	ADD_POWERHIT(0.04)					0	
18307	3	0		0.0		CON_CHECK(0.9)	ADD_POWERHIT(0.06)					0	
18308	3	0		0.0		CON_CHECK(1.1)	ADD_POWERHIT(0.1)					0	
18309	3	0		0.0		CON_CHECK(0.5)	ADD_MULTIPLY_POWERDAM(0.08)					0	
18310	3	0		0.0		CON_CHECK(0.8)	ADD_MULTIPLY_POWERDAM(0.15)					0	
18311	3	0		0.0		CON_CHECK(1)	ADD_MULTIPLY_POWERDAM(0.22)					0	
18312	3	0		0.0		CON_CHECK(1.1)	ADD_MULTIPLY_POWERDAM(0.35)					0	
18313	3	0		0.0		CON_CHECK(0.5)	ADD_BYPASS(0.01)					0	
18314	3	0		0.0		CON_CHECK(0.8)	ADD_BYPASS(0.03)					0	
18315	3	0		0.0		CON_CHECK(1)	ADD_BYPASS(0.05)					0	
18316	3	0		0.0		CON_CHECK(1.1)	ADD_BYPASS(0.07)					0	
18317	3	0		0.0		CON_CHECK(0.5)	ADD_OVERHIT(0.01)					0	
18318	3	0		0.0		CON_CHECK(0.8)	ADD_OVERHIT(0.03)					0	
18319	3	0		0.0		CON_CHECK(1)	ADD_OVERHIT(0.05)					0	
18320	3	0		0.0		CON_CHECK(1.1)	ADD_OVERHIT(0.07)					0	
18321	3	0		0.0		CON_CHECK(0.5)	ADD_HITRATE(0.06)					0	
18322	3	0		0.0		CON_CHECK(0.8)	ADD_HITRATE(0.1)					0	
18323	3	0		0.0		CON_CHECK(1)	ADD_HITRATE(0.18)					0	
18324	3	0		0.0		CON_CHECK(1.1)	ADD_HITRATE(0.25)					0	
18325	3	0		0.0		INT_CHECK(0.5)	ADD_DAMPLUS_PHYSICS(0.31)					0	
18326	3	0		0.0		INT_CHECK(0.7)	ADD_DAMPLUS_PHYSICS(0.44)					0	
18327	3	0		0.0		INT_CHECK(0.9)	ADD_DAMPLUS_PHYSICS(0.67)					0	
18328	3	0		0.0		INT_CHECK(1.1)	ADD_DAMPLUS_PHYSICS(1.11)					0	
18329	3	0		0.0		INT_CHECK(0.5)	ADD_DAMPLUS_MAGIC(0.31)					0	
18330	3	0		0.0		INT_CHECK(0.7)	ADD_DAMPLUS_MAGIC(0.44)					0	
18331	3	0		0.0		INT_CHECK(0.9)	ADD_DAMPLUS_MAGIC(0.67)					0	
18332	3	0		0.0		INT_CHECK(1.1)	ADD_DAMPLUS_MAGIC(1.11)					0	
18333	3	0		0.0		INT_CHECK(0.5)	ADD_DAMPLUS_PHYSICS(0.31);ADD_DAMPLUS_MAGIC(0.31)					0	
18334	3	0		0.0		INT_CHECK(0.7)	ADD_DAMPLUS_PHYSICS(0.44);ADD_DAMPLUS_MAGIC(0.44)					0	
18335	3	0		0.0		INT_CHECK(0.9)	ADD_DAMPLUS_PHYSICS(0.67);ADD_DAMPLUS_MAGIC(0.67)					0	
18336	3	0		0.0		INT_CHECK(1.1)	ADD_DAMPLUS_PHYSICS(1.11);ADD_DAMPLUS_MAGIC(1.11)					0	
18337	3	0		0.0		INT_CHECK(0.5)	ADD_POWERHIT(0.02)					0	
18338	3	0		0.0		INT_CHECK(0.7)	ADD_POWERHIT(0.04)					0	
18339	3	0		0.0		INT_CHECK(0.9)	ADD_POWERHIT(0.06)					0	
18340	3	0		0.0		INT_CHECK(1.1)	ADD_POWERHIT(0.1)					0	
18341	3	0		0.0		INT_CHECK(0.5)	ADD_MULTIPLY_POWERDAM(0.08)					0	
18342	3	0		0.0		INT_CHECK(0.8)	ADD_MULTIPLY_POWERDAM(0.15)					0	
18343	3	0		0.0		INT_CHECK(1)	ADD_MULTIPLY_POWERDAM(0.22)					0	
18344	3	0		0.0		INT_CHECK(1.1)	ADD_MULTIPLY_POWERDAM(0.35)					0	
18345	3	0		0.0		INT_CHECK(0.5)	ADD_BYPASS(0.01)					0	
18346	3	0		0.0		INT_CHECK(0.8)	ADD_BYPASS(0.03)					0	
18347	3	0		0.0		INT_CHECK(1)	ADD_BYPASS(0.05)					0	
18348	3	0		0.0		INT_CHECK(1.1)	ADD_BYPASS(0.07)					0	
18349	3	0		0.0		INT_CHECK(0.5)	ADD_OVERHIT(0.01)					0	
18350	3	0		0.0		INT_CHECK(0.8)	ADD_OVERHIT(0.03)					0	
18351	3	0		0.0		INT_CHECK(1)	ADD_OVERHIT(0.05)					0	
18352	3	0		0.0		INT_CHECK(1.1)	ADD_OVERHIT(0.07)					0	
18353	3	0		0.0		INT_CHECK(0.5)	ADD_HITRATE(0.06)					0	
18354	3	0		0.0		INT_CHECK(0.8)	ADD_HITRATE(0.1)					0	
18355	3	0		0.0		INT_CHECK(1)	ADD_HITRATE(0.18)					0	
18356	3	0		0.0		INT_CHECK(1.1)	ADD_HITRATE(0.25)					0	
18357	3	0		0.0		PER_CHECK(0.5)	ADD_DAMPLUS_PHYSICS(0.31)					0	
18358	3	0		0.0		PER_CHECK(0.7)	ADD_DAMPLUS_PHYSICS(0.44)					0	
18359	3	0		0.0		PER_CHECK(0.9)	ADD_DAMPLUS_PHYSICS(0.67)					0	
18360	3	0		0.0		PER_CHECK(1.1)	ADD_DAMPLUS_PHYSICS(1.11)					0	
18361	3	0		0.0		PER_CHECK(0.5)	ADD_DAMPLUS_MAGIC(0.31)					0	
18362	3	0		0.0		PER_CHECK(0.7)	ADD_DAMPLUS_MAGIC(0.44)					0	
18363	3	0		0.0		PER_CHECK(0.9)	ADD_DAMPLUS_MAGIC(0.67)					0	
18364	3	0		0.0		PER_CHECK(1.1)	ADD_DAMPLUS_MAGIC(1.11)					0	
18365	3	0		0.0		PER_CHECK(0.5)	ADD_DAMPLUS_PHYSICS(0.31);ADD_DAMPLUS_MAGIC(0.31)					0	
18366	3	0		0.0		PER_CHECK(0.7)	ADD_DAMPLUS_PHYSICS(0.44);ADD_DAMPLUS_MAGIC(0.44)					0	
18367	3	0		0.0		PER_CHECK(0.9)	ADD_DAMPLUS_PHYSICS(0.67);ADD_DAMPLUS_MAGIC(0.67)					0	
18368	3	0		0.0		PER_CHECK(1.1)	ADD_DAMPLUS_PHYSICS(1.11);ADD_DAMPLUS_MAGIC(1.11)					0	
18369	3	0		0.0		PER_CHECK(0.5)	ADD_POWERHIT(0.02)					0	
18370	3	0		0.0		PER_CHECK(0.7)	ADD_POWERHIT(0.04)					0	
18371	3	0		0.0		PER_CHECK(0.9)	ADD_POWERHIT(0.06)					0	
18372	3	0		0.0		PER_CHECK(1.1)	ADD_POWERHIT(0.1)					0	
18373	3	0		0.0		PER_CHECK(0.5)	ADD_MULTIPLY_POWERDAM(0.08)					0	
18374	3	0		0.0		PER_CHECK(0.8)	ADD_MULTIPLY_POWERDAM(0.15)					0	
18375	3	0		0.0		PER_CHECK(1)	ADD_MULTIPLY_POWERDAM(0.22)					0	
18376	3	0		0.0		PER_CHECK(1.1)	ADD_MULTIPLY_POWERDAM(0.35)					0	
18377	3	0		0.0		PER_CHECK(0.5)	ADD_BYPASS(0.01)					0	
18378	3	0		0.0		PER_CHECK(0.8)	ADD_BYPASS(0.03)					0	
18379	3	0		0.0		PER_CHECK(1)	ADD_BYPASS(0.05)					0	
18380	3	0		0.0		PER_CHECK(1.1)	ADD_BYPASS(0.07)					0	
18381	3	0		0.0		PER_CHECK(0.5)	ADD_OVERHIT(0.01)					0	
18382	3	0		0.0		PER_CHECK(0.8)	ADD_OVERHIT(0.03)					0	
18383	3	0		0.0		PER_CHECK(1)	ADD_OVERHIT(0.05)					0	
18384	3	0		0.0		PER_CHECK(1.1)	ADD_OVERHIT(0.07)					0	
18385	3	0		0.0		PER_CHECK(0.5)	ADD_HITRATE(0.06)					0	
18386	3	0		0.0		PER_CHECK(0.8)	ADD_HITRATE(0.1)					0	
18387	3	0		0.0		PER_CHECK(1)	ADD_HITRATE(0.18)					0	
18388	3	0		0.0		PER_CHECK(1.1)	ADD_HITRATE(0.25)					0	
18389	3	0		0.0		ISSEA(0)	DRAIN_LIFE(0.01)					0	
18390	3	0		0.0		ISSEA(0)	DRAIN_LIFE(0.03)					0	
18391	3	0		0.0		ISSEA(0)	DRAIN_LIFE(0.05)					0	
18392	3	0		0.0		ISSEA(0)	DRAIN_LIFE(0.08)					0	
18393	3	0		0.0				HITMISSILE(256,9,113)				0	
18394	3	0		0.0				HITMISSILE(256,7,113)				0	
18395	3	0		0.0				HITMISSILE(256,5,113)				0	
18396	3	0		0.0				HITMISSILE(256,3,113)				0	
18397	3	0		0.0				HITMISSILE(512,9,113)				0	
18398	3	0		0.0				HITMISSILE(512,7,113)				0	
18399	3	0		0.0				HITMISSILE(512,5,113)				0	
18400	3	0		0.0				HITMISSILE(512,3,113)				0	
18401	3	0		0.0				HITMISSILE(2048,9,113)				0	
18402	3	0		0.0				HITMISSILE(2048,7,113)				0	
18403	3	0		0.0				HITMISSILE(2048,5,113)				0	
18404	3	0		0.0				HITMISSILE(2048,3,113)				0	
18405	3	0		0.0				HITMISSILE(2816,9,113)				0	
18406	3	0		0.0				HITMISSILE(2816,7,113)				0	
18407	3	0		0.0				HITMISSILE(2816,5,113)				0	
18408	3	0		0.0				HITMISSILE(2816,3,113)				0	
18409	3	0		0.0				HITMISSILE(256,9,128)				0	
18410	3	0		0.0				HITMISSILE(256,7,128)				0	
18411	3	0		0.0				HITMISSILE(256,5,128)				0	
18412	3	0		0.0				HITMISSILE(256,3,128)				0	
18413	3	0		0.0				HITMISSILE(512,9,128)				0	
18414	3	0		0.0				HITMISSILE(512,7,128)				0	
18415	3	0		0.0				HITMISSILE(512,5,128)				0	
18416	3	0		0.0				HITMISSILE(512,3,128)				0	
18417	3	0		0.0				HITMISSILE(2048,9,128)				0	
18418	3	0		0.0				HITMISSILE(2048,7,128)				0	
18419	3	0		0.0				HITMISSILE(2048,5,128)				0	
18420	3	0		0.0				HITMISSILE(2048,3,128)				0	
18421	3	0		0.0				HITMISSILE(2816,9,128)				0	
18422	3	0		0.0				HITMISSILE(2816,7,128)				0	
18423	3	0		0.0				HITMISSILE(2816,5,128)				0	
18424	3	0		0.0				HITMISSILE(2816,3,128)				0	
18425	3	0		0.0				HITMISSILE(256,0,101)				0	
18426	3	0		0.0				HITMISSILE(256,0,103)				0	
18427	3	0		0.0				HITMISSILE(256,0,131)				0	
18428	3	0		0.0				HITMISSILE(256,0,132)				0	
18429	3	0		0.0				HITMISSILE(512,0,101)				0	
18430	3	0		0.0				HITMISSILE(512,0,103)				0	
18431	3	0		0.0				HITMISSILE(512,0,131)				0	
18432	3	0		0.0				HITMISSILE(512,0,132)				0	
18433	3	0		0.0				HITMISSILE(2048,0,101)				0	
18434	3	0		0.0				HITMISSILE(2048,0,103)				0	
18435	3	0		0.0				HITMISSILE(2048,0,131)				0	
18436	3	0		0.0				HITMISSILE(2048,0,132)				0	
18437	3	0		0.0				HITMISSILE(2816,0,101)				0	
18438	3	0		0.0				HITMISSILE(2816,0,103)				0	
18439	3	0		0.0				HITMISSILE(2816,0,131)				0	
18440	3	0		0.0				HITMISSILE(2816,0,132)				0	
18441	3	0		0.0				HITMISSILE(256,5,130)				0	
18442	3	0		0.0				HITMISSILE(256,4,130)				0	
18443	3	0		0.0				HITMISSILE(256,3,130)				0	
18444	3	0		0.0				HITMISSILE(256,2,130)				0	
18445	3	0		0.0				HITMISSILE(512,5,130)				0	
18446	3	0		0.0				HITMISSILE(512,4,130)				0	
18447	3	0		0.0				HITMISSILE(512,3,130)				0	
18448	3	0		0.0				HITMISSILE(512,2,130)				0	
18449	3	0		0.0				HITMISSILE(2048,5,130)				0	
18450	3	0		0.0				HITMISSILE(2048,4,130)				0	
18451	3	0		0.0				HITMISSILE(2048,3,130)				0	
18452	3	0		0.0				HITMISSILE(2048,2,130)				0	
18453	3	0		0.0				HITMISSILE(2816,5,130)				0	
18454	3	0		0.0				HITMISSILE(2816,4,130)				0	
18455	3	0		0.0				HITMISSILE(2816,3,130)				0	
18456	3	0		0.0				HITMISSILE(2816,2,130)				0	
18457	3	0		0.0				HITMISSILE(64,9,105)				0	
18458	3	0		0.0				HITMISSILE(64,7,105)				0	
18459	3	0		0.0				HITMISSILE(64,5,105)				0	
18460	3	0		0.0				HITMISSILE(64,3,105)				0	
18461	3	0		0.0				HITMISSILE(2,9,105)				0	
18462	3	0		0.0				HITMISSILE(2,7,105)				0	
18463	3	0		0.0				HITMISSILE(2,5,105)				0	
18464	3	0		0.0				HITMISSILE(2,3,105)				0	
18465	3	0		0.0				HITMISSILE(2048,9,105)				0	
18466	3	0		0.0				HITMISSILE(2048,7,105)				0	
18467	3	0		0.0				HITMISSILE(2048,5,105)				0	
18468	3	0		0.0				HITMISSILE(2048,3,105)				0	
18469	3	0		0.0				HITMISSILE(2114,9,105)				0	
18470	3	0		0.0				HITMISSILE(2114,7,105)				0	
18471	3	0		0.0				HITMISSILE(2114,5,105)				0	
18472	3	0		0.0				HITMISSILE(2114,3,105)				0	
18473	3	0		0.0				HITMISSILE(64,9,128)				0	
18474	3	0		0.0				HITMISSILE(64,7,128)				0	
18475	3	0		0.0				HITMISSILE(64,5,128)				0	
18476	3	0		0.0				HITMISSILE(64,3,128)				0	
18477	3	0		0.0				HITMISSILE(2,9,128)				0	
18478	3	0		0.0				HITMISSILE(2,7,128)				0	
18479	3	0		0.0				HITMISSILE(2,5,128)				0	
18480	3	0		0.0				HITMISSILE(2,3,128)				0	
18481	3	0		0.0				HITMISSILE(2048,9,128)				0	
18482	3	0		0.0				HITMISSILE(2048,7,128)				0	
18483	3	0		0.0				HITMISSILE(2048,5,128)				0	
18484	3	0		0.0				HITMISSILE(2048,3,128)				0	
18485	3	0		0.0				HITMISSILE(2114,9,128)				0	
18486	3	0		0.0				HITMISSILE(2114,7,128)				0	
18487	3	0		0.0				HITMISSILE(2114,5,128)				0	
18488	3	0		0.0				HITMISSILE(2114,3,128)				0	
18489	3	0		0.0				HITMISSILE(64,0,101)				0	
18490	3	0		0.0				HITMISSILE(64,0,103)				0	
18491	3	0		0.0				HITMISSILE(64,0,131)				0	
18492	3	0		0.0				HITMISSILE(64,0,132)				0	
18493	3	0		0.0				HITMISSILE(2,0,101)				0	
18494	3	0		0.0				HITMISSILE(2,0,103)				0	
18495	3	0		0.0				HITMISSILE(2,0,131)				0	
18496	3	0		0.0				HITMISSILE(2,0,132)				0	
18497	3	0		0.0				HITMISSILE(2048,0,101)				0	
18498	3	0		0.0				HITMISSILE(2048,0,103)				0	
18499	3	0		0.0				HITMISSILE(2048,0,131)				0	
18500	3	0		0.0				HITMISSILE(2048,0,132)				0	
18501	3	0		0.0				HITMISSILE(2114,0,101)				0	
18502	3	0		0.0				HITMISSILE(2114,0,103)				0	
18503	3	0		0.0				HITMISSILE(2114,0,131)				0	
18504	3	0		0.0				HITMISSILE(2114,0,132)				0	
18505	3	0		0.0				HITMISSILE(64,5,130)				0	
18506	3	0		0.0				HITMISSILE(64,4,130)				0	
18507	3	0		0.0				HITMISSILE(64,3,130)				0	
18508	3	0		0.0				HITMISSILE(64,2,130)				0	
18509	3	0		0.0				HITMISSILE(2,5,130)				0	
18510	3	0		0.0				HITMISSILE(2,4,130)				0	
18511	3	0		0.0				HITMISSILE(2,3,130)				0	
18512	3	0		0.0				HITMISSILE(2,2,130)				0	
18513	3	0		0.0				HITMISSILE(2048,5,130)				0	
18514	3	0		0.0				HITMISSILE(2048,4,130)				0	
18515	3	0		0.0				HITMISSILE(2048,3,130)				0	
18516	3	0		0.0				HITMISSILE(2048,2,130)				0	
18517	3	0		0.0				HITMISSILE(2114,5,130)				0	
18518	3	0		0.0				HITMISSILE(2114,4,130)				0	
18519	3	0		0.0				HITMISSILE(2114,3,130)				0	
18520	3	0		0.0				HITMISSILE(2114,2,130)				0	
18521	3	0		0.0				HITMISSILE(1,9,113)				0	
18522	3	0		0.0				HITMISSILE(1,7,113)				0	
18523	3	0		0.0				HITMISSILE(1,5,113)				0	
18524	3	0		0.0				HITMISSILE(1,3,113)				0	
18525	3	0		0.0				HITMISSILE(2,9,113)				0	
18526	3	0		0.0				HITMISSILE(2,7,113)				0	
18527	3	0		0.0				HITMISSILE(2,5,113)				0	
18528	3	0		0.0				HITMISSILE(2,3,113)				0	
18529	3	0		0.0				HITMISSILE(32,9,113)				0	
18530	3	0		0.0				HITMISSILE(32,7,113)				0	
18531	3	0		0.0				HITMISSILE(32,5,113)				0	
18532	3	0		0.0				HITMISSILE(32,3,113)				0	
18533	3	0		0.0				HITMISSILE(35,9,113)				0	
18534	3	0		0.0				HITMISSILE(35,7,113)				0	
18535	3	0		0.0				HITMISSILE(35,5,113)				0	
18536	3	0		0.0				HITMISSILE(35,3,113)				0	
18537	3	0		0.0				HITMISSILE(1,9,128)				0	
18538	3	0		0.0				HITMISSILE(1,7,128)				0	
18539	3	0		0.0				HITMISSILE(1,5,128)				0	
18540	3	0		0.0				HITMISSILE(1,3,128)				0	
18541	3	0		0.0				HITMISSILE(2,9,128)				0	
18542	3	0		0.0				HITMISSILE(2,7,128)				0	
18543	3	0		0.0				HITMISSILE(2,5,128)				0	
18544	3	0		0.0				HITMISSILE(2,3,128)				0	
18545	3	0		0.0				HITMISSILE(32,9,128)				0	
18546	3	0		0.0				HITMISSILE(32,7,128)				0	
18547	3	0		0.0				HITMISSILE(32,5,128)				0	
18548	3	0		0.0				HITMISSILE(32,3,128)				0	
18549	3	0		0.0				HITMISSILE(35,9,128)				0	
18550	3	0		0.0				HITMISSILE(35,7,128)				0	
18551	3	0		0.0				HITMISSILE(35,5,128)				0	
18552	3	0		0.0				HITMISSILE(35,3,128)				0	
18553	3	0		0.0				HITMISSILE(1,0,101)				0	
18554	3	0		0.0				HITMISSILE(1,0,103)				0	
18555	3	0		0.0				HITMISSILE(1,0,131)				0	
18556	3	0		0.0				HITMISSILE(1,0,132)				0	
18557	3	0		0.0				HITMISSILE(2,0,101)				0	
18558	3	0		0.0				HITMISSILE(2,0,103)				0	
18559	3	0		0.0				HITMISSILE(2,0,131)				0	
18560	3	0		0.0				HITMISSILE(2,0,132)				0	
18561	3	0		0.0				HITMISSILE(32,0,101)				0	
18562	3	0		0.0				HITMISSILE(32,0,103)				0	
18563	3	0		0.0				HITMISSILE(32,0,131)				0	
18564	3	0		0.0				HITMISSILE(32,0,132)				0	
18565	3	0		0.0				HITMISSILE(35,0,101)				0	
18566	3	0		0.0				HITMISSILE(35,0,103)				0	
18567	3	0		0.0				HITMISSILE(35,0,131)				0	
18568	3	0		0.0				HITMISSILE(35,0,132)				0	
18569	3	0		0.0				HITMISSILE(1,5,130)				0	
18570	3	0		0.0				HITMISSILE(1,4,130)				0	
18571	3	0		0.0				HITMISSILE(1,3,130)				0	
18572	3	0		0.0				HITMISSILE(1,2,130)				0	
18573	3	0		0.0				HITMISSILE(2,5,130)				0	
18574	3	0		0.0				HITMISSILE(2,4,130)				0	
18575	3	0		0.0				HITMISSILE(2,3,130)				0	
18576	3	0		0.0				HITMISSILE(2,2,130)				0	
18577	3	0		0.0				HITMISSILE(32,5,130)				0	
18578	3	0		0.0				HITMISSILE(32,4,130)				0	
18579	3	0		0.0				HITMISSILE(32,3,130)				0	
18580	3	0		0.0				HITMISSILE(32,2,130)				0	
18581	3	0		0.0				HITMISSILE(35,5,130)				0	
18582	3	0		0.0				HITMISSILE(35,4,130)				0	
18583	3	0		0.0				HITMISSILE(35,3,130)				0	
18584	3	0		0.0				HITMISSILE(35,2,130)				0	
18585	3	0		0.0				HITMISSILE(1024,9,113)				0	
18586	3	0		0.0				HITMISSILE(1024,7,113)				0	
18587	3	0		0.0				HITMISSILE(1024,5,113)				0	
18588	3	0		0.0				HITMISSILE(1024,3,113)				0	
18589	3	0		0.0				HITMISSILE(2048,9,113)				0	
18590	3	0		0.0				HITMISSILE(2048,7,113)				0	
18591	3	0		0.0				HITMISSILE(2048,5,113)				0	
18592	3	0		0.0				HITMISSILE(2048,3,113)				0	
18593	3	0		0.0				HITMISSILE(3072,9,113)				0	
18594	3	0		0.0				HITMISSILE(3072,7,113)				0	
18595	3	0		0.0				HITMISSILE(3072,5,113)				0	
18596	3	0		0.0				HITMISSILE(3072,3,113)				0	
18597	3	0		0.0				HITMISSILE(1024,9,128)				0	
18598	3	0		0.0				HITMISSILE(1024,7,128)				0	
18599	3	0		0.0				HITMISSILE(1024,5,128)				0	
18600	3	0		0.0				HITMISSILE(1024,3,128)				0	
18601	3	0		0.0				HITMISSILE(2048,9,128)				0	
18602	3	0		0.0				HITMISSILE(2048,7,128)				0	
18603	3	0		0.0				HITMISSILE(2048,5,128)				0	
18604	3	0		0.0				HITMISSILE(2048,3,128)				0	
18605	3	0		0.0				HITMISSILE(3072,9,128)				0	
18606	3	0		0.0				HITMISSILE(3072,7,128)				0	
18607	3	0		0.0				HITMISSILE(3072,5,128)				0	
18608	3	0		0.0				HITMISSILE(3072,3,128)				0	
18609	3	0		0.0				HITMISSILE(4,0,101)				0	
18610	3	0		0.0				HITMISSILE(4,0,103)				0	
18611	3	0		0.0				HITMISSILE(4,0,131)				0	
18612	3	0		0.0				HITMISSILE(4,0,132)				0	
18613	3	0		0.0				HITMISSILE(1024,0,101)				0	
18614	3	0		0.0				HITMISSILE(1024,0,103)				0	
18615	3	0		0.0				HITMISSILE(1024,0,131)				0	
18616	3	0		0.0				HITMISSILE(1024,0,132)				0	
18617	3	0		0.0				HITMISSILE(2048,0,101)				0	
18618	3	0		0.0				HITMISSILE(2048,0,103)				0	
18619	3	0		0.0				HITMISSILE(2048,0,131)				0	
18620	3	0		0.0				HITMISSILE(2048,0,132)				0	
18621	3	0		0.0				HITMISSILE(3076,0,101)				0	
18622	3	0		0.0				HITMISSILE(3076,0,103)				0	
18623	3	0		0.0				HITMISSILE(3076,0,131)				0	
18624	3	0		0.0				HITMISSILE(3076,0,132)				0	
18625	3	0		0.0				HITMISSILE(4,5,130)				0	
18626	3	0		0.0				HITMISSILE(4,4,130)				0	
18627	3	0		0.0				HITMISSILE(4,3,130)				0	
