# FACTPACK-L2-CLASSCENSUS-001 -- declared class names in the Pirate Force client image
# derived ONLY from pf_bridge/factpack_L1/strings_ascii.tsv (sha256 ddad39f182544feaa56af2b451c0acf96cc028ad27224588779bd5d2a8051b94)
# NONCLAIM: every row is a literal in a file.  Presence does NOT prove the class is constructed, registered, or ever hit the wire.
# wire_id is DERIVED from the name by the round-62 hash.  It is NOT read from any table in the image.
name	family	wire_id	wire_id_dec	rtti_va	rtti_file_offset	literal_kind	literal_va	in_names_table	in_round86_census	in_round38_tsv	id_collision_with_table_name	rtti_descriptor	literal_run_text
EnemySearchModule	module_subsystem	0x3D7D	15741	0x0101D5F0	0x00C1ADF0	standalone	0x00F410B4	False	True	False	-	.?AVEnemySearchModule@@	EnemySearchModule
EnhancementEventHandler	ui_event_handler	0x6F23	28451	0x01024C24	0x00C22424	none	-	False	False	False	-	.?AVEnhancementEventHandler@@	-
EntityGameObj	other_unclassified	0x235A	9050	0x0101AEEC	0x00C186EC	none	-	False	False	False	-	.?AVEntityGameObj@@	-
EntityLoadStream	persistence_record	0x36E8	14056	0x0102B080	0x00C28880	none	-	False	False	False	-	.?AVEntityLoadStream@@	-
EquipDyeingRemoveEditorEventHandler	ui_event_handler	0xFCEC	64748	0x01026BBC	0x00C243BC	none	-	False	False	False	-	.?AVEquipDyeingRemoveEditorEventHandler@@	-
EquipDyeingRemoveEventHandler	ui_event_handler	0xAEA6	44710	0x01026BF0	0x00C243F0	none	-	False	False	False	-	.?AVEquipDyeingRemoveEventHandler@@	-
EquipFashionVital	wire_vital	0x3E10	15888	0x0101FB8C	0x00C1D38C	standalone	0x00F0B348	False	False	True	-	.?AVEquipFashionVital@@	EquipFashionVital
EquipmentCastingItemData	item_inventory_economy	0x7652	30290	0x0101BB88	0x00C19388	none	-	False	False	False	-	.?AVEquipmentCastingItemData@@	-
EquipmentCastingItemEventHandler	ui_event_handler	0xD372	54130	0x01024C50	0x00C22450	none	-	False	False	False	-	.?AVEquipmentCastingItemEventHandler@@	-
EquipmentCurrentCastingData	data_blob	0x973A	38714	0x0101BBB0	0x00C193B0	none	-	False	False	False	-	.?AVEquipmentCurrentCastingData@@	-
EquipmentExtraAttr	attr_state_block	0x4658	18008	0x0101BBDC	0x00C193DC	standalone	0x00F3ACD8	False	True	False	-	.?AVEquipmentExtraAttr@@	EquipmentExtraAttr
EquipmentModule	module_subsystem	0x316A	12650	0x0101BFA4	0x00C197A4	standalone	0x00F27294	False	True	False	-	.?AVEquipmentModule@@	EquipmentModule
EquipmentShipDyingEventHandler	ui_event_handler	0xBA7A	47738	0x01026B8C	0x00C2438C	none	-	False	False	False	-	.?AVEquipmentShipDyingEventHandler@@	-
Equipment_AddEnhanceMaxLevelResultVital	wire_vital	0x379A	14234	0x0101BEB4	0x00C196B4	standalone	0x00F3B5EC	True	False	True	-	.?AVEquipment_AddEnhanceMaxLevelResultVital@@	Equipment_AddEnhanceMaxLevelResultVital
Equipment_AddEnhanceMaxLevelVital	wire_vital	0xDC99	56473	0x0101BE84	0x00C19684	standalone	0x00F3B5C8	True	False	True	-	.?AVEquipment_AddEnhanceMaxLevelVital@@	Equipment_AddEnhanceMaxLevelVital
Equipment_AddTradeTimeLimitNumberVital	wire_vital	0x26B1	9905	0x0101BEEC	0x00C196EC	standalone	0x00F3B614	True	False	True	-	.?AVEquipment_AddTradeTimeLimitNumberVital@@	Equipment_AddTradeTimeLimitNumberVital
Equipment_CastingItemVital	wire_vital	0x8D16	36118	0x0101BDBC	0x00C195BC	standalone	0x00F3B53C	True	False	True	-	.?AVEquipment_CastingItemVital@@	Equipment_CastingItemVital
Equipment_CastingThrowDiceVital	wire_vital	0xC641	50753	0x0101BE24	0x00C19624	standalone	0x00F3B584	True	False	True	-	.?AVEquipment_CastingThrowDiceVital@@	Equipment_CastingThrowDiceVital
Equipment_DecomposeItemVital	wire_vital	0xA3D2	41938	0x0101BD90	0x00C19590	standalone	0x00F3B51C	True	False	True	-	.?AVEquipment_DecomposeItemVital@@	Equipment_DecomposeItemVital
Equipment_EmbedItemVital	wire_vital	0x76ED	30445	0x0101BD3C	0x00C1953C	standalone	0x00F3B4E4	True	False	True	-	.?AVEquipment_EmbedItemVital@@	Equipment_EmbedItemVital
Equipment_EnhanceItemResultVital	wire_vital	0xD530	54576	0x0101BCA4	0x00C194A4	standalone	0x00F3B474	True	False	True	-	.?AVEquipment_EnhanceItemResultVital@@	Equipment_EnhanceItemResultVital
Equipment_EnhanceItemVital	wire_vital	0x8BA8	35752	0x0101BC40	0x00C19440	standalone	0x00F3B430	True	False	True	-	.?AVEquipment_EnhanceItemVital@@	Equipment_EnhanceItemVital
Equipment_EnhancemenTransferResultVital	wire_vital	0x3E44	15940	0x0101BD04	0x00C19504	standalone	0x00F3B4BC	True	False	True	-	.?AVEquipment_EnhancemenTransferResultVital@@	Equipment_EnhancemenTransferResultVital
Equipment_EnhancemenTransferVital	wire_vital	0xE343	58179	0x0101BCD4	0x00C194D4	standalone	0x00F3B498	True	False	True	-	.?AVEquipment_EnhancemenTransferVital@@	Equipment_EnhancemenTransferVital
Equipment_ExtractItemVital	wire_vital	0x8DE6	36326	0x0101BD64	0x00C19564	standalone	0x00F3B500	True	False	True	-	.?AVEquipment_ExtractItemVital@@	Equipment_ExtractItemVital
Equipment_ReceiveCandidateCastingItemVital	wire_vital	0x6706	26374	0x0101BDE8	0x00C195E8	standalone	0x00F3B558	True	False	True	-	.?AVEquipment_ReceiveCandidateCastingItemVital@@	Equipment_ReceiveCandidateCastingItemVital
Equipment_RecoverBladeSoulWakenessVital	wire_vital	0x3A59	14937	0x0101BF24	0x00C19724	standalone	0x00F3B63C	True	False	True	-	.?AVEquipment_RecoverBladeSoulWakenessVital@@	Equipment_RecoverBladeSoulWakenessVital
Equipment_RefreshLuckyEnhancementProbabilityVital	wire_vital	0xF247	62023	0x0101BC00	0x00C19400	standalone	0x00F3B3FC	True	False	True	-	.?AVEquipment_RefreshLuckyEnhancementProbabilityVital@@	Equipment_RefreshLuckyEnhancementProbabilityVital
Equipment_RetriveCastingItemVital	wire_vital	0xE21C	57884	0x0101BE54	0x00C19654	standalone	0x00F3B5A4	True	False	True	-	.?AVEquipment_RetriveCastingItemVital@@	Equipment_RetriveCastingItemVital
Equipment_RunLuckyEnhancementItemVital	wire_vital	0x2A39	10809	0x0101BC6C	0x00C1946C	standalone	0x00F3B44C	True	False	True	-	.?AVEquipment_RunLuckyEnhancementItemVital@@	Equipment_RunLuckyEnhancementItemVital
EventType	other_unclassified	0x12B0	4784	0x0101ACBC	0x00C184BC	none	-	False	False	False	-	.?AVEventType@@	-
EventType_FightingDrop	combat_skill_buff	0x65D6	26070	0x0102552C	0x00C22D2C	none	-	False	False	False	-	.?AVEventType_FightingDrop@@	-
ExpressBagAttr	attr_state_block	0x29F7	10743	0x0101D304	0x00C1AB04	standalone	0x00F0EBA0	False	True	False	-	.?AVExpressBagAttr@@	ExpressBagAttr
ExpressCountAttr	attr_state_block	0x3869	14441	0x0101D38C	0x00C1AB8C	standalone	0x00F0E9F8	False	True	False	-	.?AVExpressCountAttr@@	ExpressCountAttr
ExpressEventData	social_channel	0x3625	13861	0x0101F6DC	0x00C1CEDC	none	-	False	False	False	-	.?AVExpressEventData@@	-
ExpressModule_Client	module_subsystem	0x54B8	21688	0x0101D540	0x00C1AD40	standalone	0x00F0E9E0	False	True	False	-	.?AVExpressModule_Client@@	ExpressModule_Client
Express_BasicVtial	wire_vital	0x442E	17454	0x01026CC8	0x00C244C8	none	-	False	False	False	-	.?AVExpress_BasicVtial@@	-
Express_ClientGetExpressItemAttrsVital	wire_vital	0x2C5D	11357	0x0101D3E0	0x00C1ABE0	standalone	0x00F40E08	True	False	True	-	.?AVExpress_ClientGetExpressItemAttrsVital@@	Express_ClientGetExpressItemAttrsVital
Express_ClientReceiveNewExpressVital	wire_vital	0x0E0C	3596	0x0101D418	0x00C1AC18	standalone	0x00F40E30	True	False	True	-	.?AVExpress_ClientReceiveNewExpressVital@@	Express_ClientReceiveNewExpressVital
Express_ClientRemoveExpressVital	wire_vital	0xD82D	55341	0x0101D44C	0x00C1AC4C	standalone	0x00F40E58	True	False	True	-	.?AVExpress_ClientRemoveExpressVital@@	Express_ClientRemoveExpressVital
Express_ClientSendExpressResultVital	wire_vital	0x1091	4241	0x0101D4AC	0x00C1ACAC	standalone	0x00F40E9C	True	False	True	-	.?AVExpress_ClientSendExpressResultVital@@	Express_ClientSendExpressResultVital
Express_ClientSendExpressVital	wire_vital	0xBD0D	48397	0x0101D47C	0x00C1AC7C	standalone	0x00F40E7C	True	False	True	-	.?AVExpress_ClientSendExpressVital@@	Express_ClientSendExpressVital
Express_ClientcClaimExpressVital	wire_vital	0xD5A8	54696	0x0101D4E0	0x00C1ACE0	standalone	0x00F40EC4	True	False	True	-	.?AVExpress_ClientcClaimExpressVital@@	Express_ClientcClaimExpressVital
Express_InitalizeActorExpressVital	wire_vital	0xF375	62325	0x0101D3AC	0x00C1ABAC	standalone	0x00F40DE4	True	False	True	-	.?AVExpress_InitalizeActorExpressVital@@	Express_InitalizeActorExpressVital
Express_ResetExpressCountVital	wire_vital	0xBECD	48845	0x0101D510	0x00C1AD10	standalone	0x00F40EE8	True	False	True	-	.?AVExpress_ResetExpressCountVital@@	Express_ResetExpressCountVital
ExternalGameObj	other_unclassified	0x2E43	11843	0x0101AF70	0x00C18770	none	-	False	False	False	-	.?AVExternalGameObj@@	-
FPSTestModule_Client	module_subsystem	0x53A1	21409	0x0101E15C	0x00C1B95C	standalone	0x00F479A4	False	True	False	-	.?AVFPSTestModule_Client@@	FPSTestModule_Client
FashionChangeVital	wire_vital	0x4407	17415	0x0101FBAC	0x00C1D3AC	standalone	0x00F0B518	False	False	True	-	.?AVFashionChangeVital@@	FashionChangeVital
FastBarDataBase	persistence_record	0x2D55	11605	0x0101A220	0x00C17A20	none	-	False	False	False	-	.?AVFastBarDataBase@@	-
FastBarHandlerManager	other_unclassified	0x5B23	23331	0x0101A2D8	0x00C17AD8	none	-	False	False	False	-	.?AVFastBarHandlerManager@@	-
FastBarUIData	data_blob	0x2148	8520	0x0101A2BC	0x00C17ABC	none	-	False	False	False	-	.?AVFastBarUIData@@	-
FightAttr	attr_state_block	0x1285	4741	0x0101B55C	0x00C18D5C	standalone	0x00F0E920	False	True	False	-	.?AVFightAttr@@	FightAttr
FightingDropModule_Client	module_subsystem	0x820D	33293	0x010255A0	0x00C22DA0	standalone	0x00F466A0	False	True	False	-	.?AVFightingDropModule_Client@@	FightingDropModule_Client
FightingDropNotify	combat_skill_buff	0x466A	18026	0x01025508	0x00C22D08	standalone	0x00F0B504	False	True	False	-	.?AVFightingDropNotify@@	FightingDropNotify
FingerGuessingGameModule_Client	module_subsystem	0xC513	50451	0x0101E0A0	0x00C1B8A0	standalone	0x00F25C7C	False	True	False	-	.?AVFingerGuessingGameModule_Client@@	FingerGuessingGameModule_Client
FingerGuessingGameVital	wire_vital	0x6E10	28176	0x0101E078	0x00C1B878	standalone	0x00F3CF18	True	False	True	-	.?AVFingerGuessingGameVital@@	FingerGuessingGameVital
FittingRoomCreature	other_unclassified	0x4DDD	19933	0x010213D0	0x00C1EBD0	none	-	False	False	False	-	.?AVFittingRoomCreature@@	-
ForcePos	scene_world_move	0x0E80	3712	0x0101F864	0x00C1D064	standalone	0x00F30828	False	True	False	-	.?AVForcePos@@	ForcePos
FriendCommandEventHandler	ui_event_handler	0x8190	33168	0x010230E4	0x00C208E4	none	-	False	False	False	-	.?AVFriendCommandEventHandler@@	-
FriendExtendNumVital	wire_vital	0x546D	21613	0x0101FE58	0x00C1D658	standalone	0x00F30B18	True	False	True	-	.?AVFriendExtendNumVital@@	FriendExtendNumVital
FriendshipDataSet	persistence_record	0x3C78	15480	0x0101B900	0x00C19100	standalone	0x00F35768	False	True	False	-	.?AVFriendshipDataSet@@	FriendshipDataSet
FriendshipRecord	persistence_record	0x3736	14134	0x0101B8E0	0x00C190E0	none	-	False	False	False	-	.?AVFriendshipRecord@@	-
FxAlphaModifier	other_unclassified	0x2FFB	12283	0x0101EA84	0x00C1C284	none	-	False	False	False	-	.?AVFxAlphaModifier@@	-
FxAttachObj	other_unclassified	0x1971	6513	0x0101E97C	0x00C1C17C	none	-	False	False	False	-	.?AVFxAttachObj@@	-
FxAudio	other_unclassified	0x0B40	2880	0x0101EB10	0x00C1C310	none	-	False	False	False	-	.?AVFxAudio@@	-
FxEntityGameObj	other_unclassified	0x2EB4	11956	0x0101AF50	0x00C18750	none	-	False	False	False	-	.?AVFxEntityGameObj@@	-
FxLoadStream	persistence_record	0x1F33	7987	0x010271FC	0x00C249FC	none	-	False	False	False	-	.?AVFxLoadStream@@	-
FxModifier	other_unclassified	0x1656	5718	0x0101E9C4	0x00C1C1C4	none	-	False	False	False	-	.?AVFxModifier@@	-
FxNifObj	other_unclassified	0x0D9A	3482	0x0101E998	0x00C1C198	none	-	False	False	False	-	.?AVFxNifObj@@	-
FxNumber	other_unclassified	0x0EB4	3764	0x0101EAA4	0x00C1C2A4	none	-	False	False	False	-	.?AVFxNumber@@	-
FxNumberCache	other_unclassified	0x231B	8987	0x0101EABC	0x00C1C2BC	none	-	False	False	False	-	.?AVFxNumberCache@@	-
FxObject	other_unclassified	0x0E70	3696	0x0101E964	0x00C1C164	none	-	False	False	False	-	.?AVFxObject@@	-
FxPlayer	other_unclassified	0x0EE4	3812	0x0101EAF8	0x00C1C2F8	none	-	False	False	False	-	.?AVFxPlayer@@	-
FxPlayerProcess	other_unclassified	0x31B9	12729	0x0101EAD8	0x00C1C2D8	none	-	False	False	False	-	.?AVFxPlayerProcess@@	-
FxPreLoadStream	persistence_record	0x2FA8	12200	0x01022E98	0x00C20698	none	-	False	False	False	-	.?AVFxPreLoadStream@@	-
FxProcess	other_unclassified	0x12D1	4817	0x0101E94C	0x00C1C14C	none	-	False	False	False	-	.?AVFxProcess@@	-
FxRotateModifier	other_unclassified	0x3700	14080	0x0101EA44	0x00C1C244	none	-	False	False	False	TradeInviteVital	.?AVFxRotateModifier@@	-
FxScaleModifier	other_unclassified	0x2FF6	12278	0x0101EA64	0x00C1C264	none	-	False	False	False	-	.?AVFxScaleModifier@@	-
FxSet	other_unclassified	0x0607	1543	0x0101E9B0	0x00C1C1B0	none	-	False	False	False	-	.?AVFxSet@@	-
FxTask	task_quest	0x0877	2167	0x0101E934	0x00C1C134	none	-	False	False	False	-	.?AVFxTask@@	-
FxTranslateModifier	other_unclassified	0x4D07	19719	0x0101EA20	0x00C1C220	none	-	False	False	False	-	.?AVFxTranslateModifier@@	-
FxValueModifier	other_unclassified	0x3064	12388	0x0101E9E0	0x00C1C1E0	none	-	False	False	False	-	.?AVFxValueModifier@@	-
FxVisibleModifier	other_unclassified	0x3D95	15765	0x0101EA00	0x00C1C200	none	-	False	False	False	-	.?AVFxVisibleModifier@@	-
GCGSSS_GuildStorageResultVital	wire_vital	0xBAE7	47847	0x01026484	0x00C23C84	standalone	0x00F0B658	False	False	True	-	.?AVGCGSSS_GuildStorageResultVital@@	GCGSSS_GuildStorageResultVital
GCGSSS_GuildStorageVital_ReArrangeResult	wire_inter_server	0x462C	17964	0x01026534	0x00C23D34	standalone	0x00F392B8	True	False	True	-	.?AVGCGSSS_GuildStorageVital_ReArrangeResult@@	GCGSSS_GuildStorageVital_ReArrangeResult
GCGS_GuildStorageCmdVital	wire_vital	0x7F17	32535	0x0102645C	0x00C23C5C	standalone	0x00F3927C	True	False	True	-	.?AVGCGS_GuildStorageCmdVital@@	GCGS_GuildStorageCmdVital
GCMessageManager	other_unclassified	0x3594	13716	0x0101A554	0x00C17D54	none	-	False	False	False	-	.?AVGCMessageManager@@	-
GCNameBoardManager	other_unclassified	0x428E	17038	0x0101A574	0x00C17D74	none	-	False	False	False	-	.?AVGCNameBoardManager@@	-
GCSS_GuildStorageOpenVital	wire_vital	0x8B66	35686	0x01026430	0x00C23C30	standalone	0x00F0B474	False	False	True	-	.?AVGCSS_GuildStorageOpenVital@@	GCSS_GuildStorageOpenVital
GMCommandArg	other_unclassified	0x1DF4	7668	0x0101DDCC	0x00C1B5CC	none	-	False	False	False	-	.?AVGMCommandArg@@	-
GMModule_Client	module_subsystem	0x2FC8	12232	0x0101DE88	0x00C1B688	standalone	0x00F462D4	False	True	False	-	.?AVGMModule_Client@@	GMModule_Client
GMUI1EditorEventHandler	ui_event_handler	0x6CB9	27833	0x01027290	0x00C24A90	none	-	False	False	False	-	.?AVGMUI1EditorEventHandler@@	-
GMUI1EventHandler	ui_event_handler	0x3B47	15175	0x010272B8	0x00C24AB8	none	-	False	False	False	-	.?AVGMUI1EventHandler@@	-
GM_ForbidToTalkResultVital	wire_vital	0x8D30	36144	0x0101DE5C	0x00C1B65C	standalone	0x00F463D8	True	False	True	-	.?AVGM_ForbidToTalkResultVital@@	GM_ForbidToTalkResultVital
GM_RunGMCommandResultVital	wire_vital	0x8C77	35959	0x0101DE30	0x00C1B630	standalone	0x00F463BC	True	False	True	-	.?AVGM_RunGMCommandResultVital@@	GM_RunGMCommandResultVital
GM_RunGMCommandVital	wire_vital	0x51E9	20969	0x0101DE0C	0x00C1B60C	standalone	0x00F463A4	True	False	True	-	.?AVGM_RunGMCommandVital@@	GM_RunGMCommandVital
GM_UpdateGMStateVital	wire_vital	0x5A19	23065	0x0101DDE8	0x00C1B5E8	standalone	0x00F4638C	True	False	True	-	.?AVGM_UpdateGMStateVital@@	GM_UpdateGMStateVital
GSCN_AskForSystemGiftVital	wire_vital	0x8B93	35731	0x010276DC	0x00C24EDC	standalone	0x00F4898C	True	False	True	-	.?AVGSCN_AskForSystemGiftVital@@	GSCN_AskForSystemGiftVital
GSCN_BlackMarketBuy	wire_scn_client_server	0x4A3B	19003	0x010269F0	0x00C241F0	standalone	0x00F3E8D0	False	True	False	-	.?AVGSCN_BlackMarketBuy@@	GSCN_BlackMarketBuy
GSCN_BlackMarketOffSale	wire_scn_client_server	0x696D	26989	0x010269C8	0x00C241C8	standalone	0x00F3E8B8	False	True	False	-	.?AVGSCN_BlackMarketOffSale@@	GSCN_BlackMarketOffSale
GSCN_BlackMarketPutOnSale	wire_scn_client_server	0x7DD2	32210	0x010269A0	0x00C241A0	standalone	0x00F3E89C	False	True	False	-	.?AVGSCN_BlackMarketPutOnSale@@	GSCN_BlackMarketPutOnSale
GSCN_BlackMarketReply	wire_scn_client_server	0x5BDD	23517	0x01026A94	0x00C24294	standalone	0x00F3E920	False	True	False	-	.?AVGSCN_BlackMarketReply@@	GSCN_BlackMarketReply
GSCN_BlackMarketSearach	wire_scn_client_server	0x6B2B	27435	0x01026A40	0x00C24240	standalone	0x00F0B4C0	False	True	False	-	.?AVGSCN_BlackMarketSearach@@	GSCN_BlackMarketSearach
GSCN_BlackMarketSearchMyItem	wire_scn_client_server	0x9E2A	40490	0x01026A14	0x00C24214	standalone	0x00F3E8E4	False	True	False	-	.?AVGSCN_BlackMarketSearchMyItem@@	GSCN_BlackMarketSearchMyItem
GSCN_BlackMarketSearchReply	wire_scn_client_server	0x95EC	38380	0x01026A68	0x00C24268	standalone	0x00F3E904	False	True	False	-	.?AVGSCN_BlackMarketSearchReply@@	GSCN_BlackMarketSearchReply
GSCN_ClientExecuteSQL	wire_scn_client_server	0x56EA	22250	0x0101FF48	0x00C1D748	standalone	0x00F30BB8	False	True	False	-	.?AVGSCN_ClientExecuteSQL@@	GSCN_ClientExecuteSQL
GSCN_DrawComplimentaryItemVital	wire_vital	0xC8A7	51367	0x0101FE7C	0x00C1D67C	standalone	0x00F30B30	True	False	True	-	.?AVGSCN_DrawComplimentaryItemVital@@	GSCN_DrawComplimentaryItemVital
GSCN_GetGameWorldData	wire_scn_client_server	0x5819	22553	0x0101FF24	0x00C1D724	standalone	0x00F30BA0	False	True	False	-	.?AVGSCN_GetGameWorldData@@	GSCN_GetGameWorldData
GSCN_LoginProtocol	wire_scn_client_server	0x453A	17722	0x01020030	0x00C1D830	standalone	0x00F30010	True	True	False	-	.?AVGSCN_LoginProtocol@@	GSCN_LoginProtocol
GSCN_RetieiveSystemGiftVital	wire_vital	0xA31A	41754	0x01027708	0x00C24F08	standalone	0x00F489A8	True	False	True	-	.?AVGSCN_RetieiveSystemGiftVital@@	GSCN_RetieiveSystemGiftVital
GSCN_RunTimeProtocolReq	wire_scn_client_server	0x6E6F	28271	0x0101FFE0	0x00C1D7E0	standalone	0x00F2FFE0	True	True	False	-	.?AVGSCN_RunTimeProtocolReq@@	GSCN_RunTimeProtocolReq
GSCN_RunTimeProtocolRes	wire_scn_client_server	0x6E9D	28317	0x01020008	0x00C1D808	standalone	0x00F2FFF8	True	True	False	-	.?AVGSCN_RunTimeProtocolRes@@	GSCN_RunTimeProtocolRes
GSSS_GSInitialGuildDataVital	wire_vital	0x9D87	40327	0x01020D70	0x00C1E570	standalone	0x00F0B638	False	False	True	-	.?AVGSSS_GSInitialGuildDataVital@@	GSSS_GSInitialGuildDataVital
GSSS_GSInitialGuildDataVitalPool	wire_inter_server	0xCE8A	52874	0x01020D9C	0x00C1E59C	none	-	False	False	False	-	.?AVGSSS_GSInitialGuildDataVitalPool@@	-
GSSS_GuildDataVitalRes	wire_vital	0x6247	25159	0x01020D48	0x00C1E548	standalone	0x00F0B620	False	False	True	-	.?AVGSSS_GuildDataVitalRes@@	GSSS_GuildDataVitalRes
GSSS_GuildEventVitalReq	wire_vital	0x6D09	27913	0x01020CF8	0x00C1E4F8	standalone	0x00F0B4A8	False	False	True	-	.?AVGSSS_GuildEventVitalReq@@	GSSS_GuildEventVitalReq
GSSS_GuildEventVitalRes	wire_vital	0x6D37	27959	0x01020D20	0x00C1E520	standalone	0x00F0B490	False	False	True	-	.?AVGSSS_GuildEventVitalRes@@	GSSS_GuildEventVitalRes
GSSS_GuildStorageCmdVital	wire_vital	0x7F5B	32603	0x010264B4	0x00C23CB4	standalone	0x00F0B604	False	False	True	-	.?AVGSSS_GuildStorageCmdVital@@	GSSS_GuildStorageCmdVital
GSSS_GuildUpdateEventVital	wire_vital	0x8BEB	35819	0x01020DCC	0x00C1E5CC	standalone	0x00F0B458	False	False	True	-	.?AVGSSS_GuildUpdateEventVital@@	GSSS_GuildUpdateEventVital
GSSS_GuildUpdateQuestMemberVital	wire_vital	0xD2CC	53964	0x01020DF8	0x00C1E5F8	standalone	0x00F0B434	False	False	True	-	.?AVGSSS_GuildUpdateQuestMemberVital@@	GSSS_GuildUpdateQuestMemberVital
GVG3V3ENTEREditorEventHandler	ui_event_handler	0xA69D	42653	0x010265B4	0x00C23DB4	none	-	False	False	False	-	.?AVGVG3V3ENTEREditorEventHandler@@	-
GVG3V3ENTEREventHandler	ui_event_handler	0x66C1	26305	0x010265E0	0x00C23DE0	none	-	False	False	False	-	.?AVGVG3V3ENTEREventHandler@@	-
GVGENDEditorEventHandler	ui_event_handler	0x75E1	30177	0x0102660C	0x00C23E0C	none	-	False	False	False	-	.?AVGVGENDEditorEventHandler@@	-
GVGENDEventHandler	ui_event_handler	0x4208	16904	0x01026634	0x00C23E34	none	-	False	False	False	-	.?AVGVGENDEventHandler@@	-
GVGSCOREEditorEventHandler	ui_event_handler	0x88D8	35032	0x01026658	0x00C23E58	none	-	False	False	False	-	.?AVGVGSCOREEditorEventHandler@@	-
GVGSCOREEventHandler	ui_event_handler	0x5031	20529	0x01026684	0x00C23E84	none	-	False	False	False	-	.?AVGVGSCOREEventHandler@@	-
GameObj	other_unclassified	0x0AA1	2721	0x0101AED4	0x00C186D4	none	-	False	False	False	-	.?AVGameObj@@	-
GameObjectAlphaControlElement	other_unclassified	0xAEFD	44797	0x0101AEA8	0x00C186A8	none	-	False	False	False	-	.?AVGameObjectAlphaControlElement@@	-
GameScene	scene_world_move	0x1195	4501	0x01025694	0x00C22E94	none	-	False	False	False	-	.?AVGameScene@@	-
GameServerConnectNet	other_unclassified	0x5439	21561	0x010253C8	0x00C22BC8	none	-	False	False	False	-	.?AVGameServerConnectNet@@	-
GameWorldData	scene_world_move	0x2363	9059	0x0101F5AC	0x00C1CDAC	none	-	False	False	False	-	.?AVGameWorldData@@	-
GameWorldData_Client	scene_world_move	0x528F	21135	0x0101F608	0x00C1CE08	none	-	False	False	False	-	.?AVGameWorldData_Client@@	-
GashaponDes	other_unclassified	0x1A47	6727	0x0101C5C0	0x00C19DC0	none	-	False	False	False	-	.?AVGashaponDes@@	-
GatheringGameObj	other_unclassified	0x3476	13430	0x0101C1A8	0x00C199A8	none	-	False	False	False	-	.?AVGatheringGameObj@@	-
GatheringGroupData	data_blob	0x441B	17435	0x0101E8EC	0x00C1C0EC	none	-	False	False	False	-	.?AVGatheringGroupData@@	-
GatheringModule_Client	module_subsystem	0x657B	25979	0x0101C1C8	0x00C199C8	standalone	0x00F3C314	False	True	False	-	.?AVGatheringModule_Client@@	GatheringModule_Client
GatheringPerformanceModule_Client	module_subsystem	0xE0FE	57598	0x0101C1F0	0x00C199F0	standalone	0x00F3C32C	False	True	False	-	.?AVGatheringPerformanceModule_Client@@	GatheringPerformanceModule_Client
